Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PACU_VAV_BOT:Air System Total Heating Energy [J](Hourly),PACU_VAV_BOT:Air System Total Cooling Energy [J](Hourly),PACU_VAV_MID:Air System Total Heating Energy [J](Hourly),PACU_VAV_MID:Air System Total Cooling Energy [J](Hourly),PACU_VAV_TOP:Air System Total Heating Energy [J](Hourly),PACU_VAV_TOP:Air System Total Cooling Energy [J](Hourly) 
 02/01  06:00:00,13.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/01  07:00:00,13.166666666666666,3016060.2276221488,0.0,2435446.2229700668,0.0,2447643.0509012325,0.0 
 02/01  08:00:00,16.333333333333333,5965482.916498941,20925485.793849,2435446.222970068,14550186.760334757,2447643.0509012367,14843146.802293832 
 02/01  09:00:00,20.333333333333333,6931059.523862527,85247034.57883959,2826017.1729879148,42263729.38730568,2524194.6602578635,38610386.784611839 
 02/01  10:00:00,23.166666666666669,6075209.869099634,109584173.43285147,3739986.149925469,71673650.63598632,2967233.2525150508,60966499.381987888 
 02/01  11:00:00,23.416666666666669,6260449.116076897,114047110.21616987,4146972.80179575,78315876.36392224,3413639.3955072637,70086313.05966401 
 02/01  12:00:00,24.75,7145792.026098858,133780861.84637049,5103237.619380701,96021802.31404343,3888161.99729499,85656127.14122525 
 02/01  13:00:00,24.833333333333333,7948949.821542583,143150576.69556437,4225555.785260803,87203644.54489665,3846533.6033926506,85898058.78891048 
 02/01  14:00:00,21.083333333333333,8230783.560743472,122683422.06451555,5926611.416427286,86224034.13996348,5284109.883489087,85308363.51437143 
 02/01  15:00:00,19.0,7809116.597749858,102897977.3229562,6114217.8973634089,75876894.58293249,5938048.619122347,78481314.75356211 
 02/01  16:00:00,19.0,7787887.733774885,105625809.6593604,6517063.849147059,80058766.71849922,5855245.630762251,80198182.67123255 
 02/01  17:00:00,17.25,8836546.985484705,84077044.55349796,6139937.077731798,59383348.516925748,5413532.662438203,58118877.05158356 
 02/01  18:00:00,14.891666666666666,6963043.207352834,23661929.62537812,2806097.378677368,11058825.881641021,2649436.2936426766,10550794.817419814 
 02/01  19:00:00,13.458333333333334,3442062.8598607408,0.0,2435446.222970049,0.0,2447643.0509012185,0.0 
 02/01  20:00:00,13.0,3027541.9223923778,0.0,2435446.2229700547,0.0,2447643.050901213,0.0 
 02/01  21:00:00,13.0,2955558.274363394,0.0,2435446.22297006,0.0,2447643.050901219,0.0 
 02/01  22:00:00,13.0,2955100.1970282385,0.0,2435446.222970049,0.0,2447643.050901219,0.0 
 02/01  23:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/01  24:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  01:00:00,13.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  02:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  03:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  04:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  05:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  06:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  07:00:00,12.0,3060650.1889150335,0.0,2435446.222970049,0.0,2447643.050901213,0.0 
 02/02  08:00:00,12.0,16089973.317240898,0.0,2466941.7860936957,0.0,2447643.050901219,0.0 
 02/02  09:00:00,13.75,9490043.066532873,7224349.654291457,3776731.4646378664,3423721.9595686637,2718238.5707121298,2569759.6212166498 
 02/02  10:00:00,16.166666666666669,7180427.677779479,40152880.07142914,4871302.437544309,27669160.12345247,3247314.7535692618,22913990.30641717 
 02/02  11:00:00,17.583333333333333,6966506.44149355,52610230.28799448,4897793.670700522,37232092.13147709,3850795.4488138516,34567856.02059241 
 02/02  12:00:00,19.166666666666669,7476274.834381221,73042888.37838386,5405802.991869814,52980026.97635743,4379319.970649144,47987393.82473917 
 02/02  13:00:00,19.416666666666669,6748878.78424326,74314885.28566642,4359357.890946886,50550723.70387817,4252392.726796579,51474945.76282723 
 02/02  14:00:00,18.416666666666669,9000488.071688025,82992722.29091949,6310656.370660022,58219179.35479182,5873631.985902678,59304117.13634047 
 02/02  15:00:00,18.583333333333333,8286564.446452162,80692686.28030788,6688739.120099967,59799262.47433545,6608680.695528131,62614278.509775888 
 02/02  16:00:00,18.416666666666669,8107780.557539385,76027593.61528628,6948784.644941192,57783363.99500747,6222909.911003967,58179987.94059712 
 02/02  17:00:00,17.416666666666669,8611270.459116679,65685214.51114334,5897824.400632051,45879541.12033647,5212209.9638343299,45396095.19190439 
 02/02  18:00:00,15.833333333333334,6772866.759700421,31601235.423572389,2801543.739984295,16698700.970845536,2615627.000619292,16128626.341646424 
 02/02  19:00:00,14.416666666666666,3441237.97241098,4296014.654732595,2437737.1136302596,3039802.438205398,2447643.0509012306,3081139.738024307 
 02/02  20:00:00,13.416666666666666,3057228.225494781,0.0,2435446.2229700686,0.0,2447643.0509012436,0.0 
 02/02  21:00:00,11.25,3047338.2177734,0.0,2776934.0694785576,0.0,3508900.4828259099,0.0 
 02/02  22:00:00,10.583333333333334,2955100.1970282325,0.0,2777852.7899233188,0.0,4623848.6332236719,0.0 
 02/02  23:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  24:00:00,11.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  01:00:00,13.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  02:00:00,12.25,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  03:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  04:00:00,12.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  05:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  06:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  07:00:00,13.166666666666666,3057580.081256703,0.0,2435446.2229700705,0.0,2447643.050901232,0.0 
 02/03  08:00:00,15.166666666666666,7488280.716236124,10187063.07511157,2435480.422604519,6452622.831238154,2447643.050901235,6461665.132443806 
 02/03  09:00:00,17.166666666666669,8181134.072150303,47434645.29201962,3342868.079513154,23950423.35986088,2585771.7896403756,19230093.34214717 
 02/03  10:00:00,19.75,6534040.58998843,74970914.57589191,4291532.652082053,51278118.283162128,3054810.475375261,41040703.17295608 
 02/03  11:00:00,21.583333333333333,6406266.186445795,96157952.75972183,4371650.168351064,67334856.47379142,3396608.7506666628,58048248.32905727 
 02/03  12:00:00,22.583333333333333,7209887.561479541,113683590.2158612,5192807.524785654,82279821.3280785,3887174.7264173517,70712237.91914638 
 02/03  13:00:00,22.416666666666669,7355551.716847689,113104932.80921009,4272764.569164025,72273082.6089912,3815495.0971372139,68657222.07670947 
 02/03  14:00:00,22.583333333333333,8488171.085867467,123985129.58523599,6061041.933580255,89380539.94282241,5270855.961506299,85250769.4235412 
 02/03  15:00:00,23.0,7988295.264677559,124884803.31356454,6423777.489647979,95807455.66879006,6052628.616021935,95698294.33639747 
 02/03  16:00:00,21.833333333333333,7697104.1207843259,109559151.69587563,6480647.798446631,86231423.52384621,5753914.67811783,83376627.22506559 
 02/03  17:00:00,19.25,8511104.19735463,79463046.58891602,5977701.838953839,57019952.76489521,5243034.907210169,54471103.81276999 
 02/03  18:00:00,16.833333333333333,6667287.62812306,37716936.32225832,2817600.0447029385,19251407.39265346,2643897.5401591325,18871391.107071606 
 02/03  19:00:00,14.833333333333334,3446487.64239102,7264356.874238451,2438226.6902351907,5173262.133921125,2447643.0509012367,5266858.857869272 
 02/03  20:00:00,13.416666666666666,3082038.4051295418,0.0,2435446.2229700686,0.0,2447643.0509012409,0.0 
 02/03  21:00:00,13.0,2988403.3245309635,0.0,2435446.2229700658,0.0,2447643.0509012325,0.0 
 02/03  22:00:00,10.666666666666666,3557537.8158855384,0.0,4076599.8601650067,0.0,5448304.170079377,0.0 
 02/03  23:00:00,10.75,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  24:00:00,10.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  01:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  02:00:00,9.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  03:00:00,10.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  04:00:00,9.25,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  05:00:00,8.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  06:00:00,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  07:00:00,7.333333333333333,13043225.217427504,0.0,13920348.734428578,0.0,18441155.80015206,0.0 
 02/04  08:00:00,10.75,3218245.803604314,0.0,4059165.205444783,0.0,8935927.809817195,0.0 
 02/04  09:00:00,14.333333333333334,3174723.038067808,4754446.61705013,2501332.3116627826,3870564.122741555,2447643.050901238,3712855.270116633 
 02/04  10:00:00,17.283333333333336,3328938.1312559845,25755372.153105424,2651657.8419413219,20434730.05099801,2447643.0509012325,18693056.618526114 
 02/04  11:00:00,19.25,3409710.636313495,42408700.069150719,2894543.313967472,35359490.894637588,2688979.108622399,33301067.651439016 
 02/04  12:00:00,20.583333333333333,3763301.2282938186,58368757.21127025,3255770.233416331,48651235.68768117,2973181.1888674676,45820076.96330759 
 02/04  13:00:00,21.0,3360430.7028713619,55794991.418398957,3004330.0421375494,48621194.98031135,3000282.1615978206,49088273.72204732 
 02/04  14:00:00,20.416666666666669,3004755.4742654778,45206447.29411972,2916548.963581362,43543637.25441378,2780835.508180311,42052053.09971187 
 02/04  15:00:00,18.833333333333333,2961224.541106573,33105505.079125406,2920290.584010591,32651761.85570982,2931023.817559071,33081986.666766988 
 02/04  16:00:00,17.416666666666669,2955100.197028235,24417554.718966459,3262062.6861255199,25274123.30735694,3020179.5854181416,24097333.90252871 
 02/04  17:00:00,16.416666666666669,2955100.1970282306,18586034.489887727,2917661.5932600775,17208307.61775188,2753958.4299478626,17022643.540059516 
 02/04  18:00:00,14.833333333333334,2955100.1970282287,6931250.137338048,2435446.2229700644,6005361.539898563,2447643.0509012367,6092535.072932652 
 02/04  19:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  20:00:00,11.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  21:00:00,11.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  22:00:00,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  23:00:00,10.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  24:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  01:00:00,9.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  02:00:00,8.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  03:00:00,8.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  04:00:00,8.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  05:00:00,6.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  06:00:00,5.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  07:00:00,6.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  08:00:00,7.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  09:00:00,10.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  10:00:00,14.75,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  11:00:00,16.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  12:00:00,17.583333333333333,0.0,0.0,1656424.0667511174,14944680.09432295,0.0,0.0 
 02/05  13:00:00,17.416666666666669,1723808.44826647,15253110.647491072,2069418.793405724,19742731.53978462,1230550.4590721625,11719720.035014652 
 02/05  14:00:00,17.0,1970066.7980188195,15270027.572831039,1664100.6275120155,13926066.658684528,1040173.030005522,8583434.94297731 
 02/05  15:00:00,17.0,492516.69950470517,3826868.2374376489,1918733.0359326567,16285533.944759047,968942.5391353314,8168545.378867641 
 02/05  16:00:00,16.416666666666669,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  17:00:00,15.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  18:00:00,13.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  19:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  20:00:00,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  21:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  22:00:00,9.25,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  23:00:00,8.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  24:00:00,7.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  01:00:00,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  02:00:00,9.25,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  03:00:00,8.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  04:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  05:00:00,8.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  06:00:00,8.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  07:00:00,9.0,7812159.696779176,205687.82460686426,9609034.28021321,0.0,14666156.92873893,0.0 
 02/06  08:00:00,10.75,17427632.473255017,0.0,4478704.585624628,0.0,16523947.353628314,0.0 
 02/06  09:00:00,13.166666666666666,8431744.90089575,261938.59908495405,2772422.1340113717,0.0,2490961.1096814989,0.0 
 02/06  10:00:00,15.166666666666666,6289964.74251662,15299359.471002616,3370482.3654442096,8769289.331859969,2682265.2980612118,7223620.908196839 
 02/06  11:00:00,17.166666666666669,6040840.941126209,39416633.195846658,3463889.465339713,24420587.41683977,2976286.5180851595,21952276.949252216 
 02/06  12:00:00,18.408333333333336,6625040.669591235,58019484.77789313,4006626.117849679,37618305.61158082,3271046.9712005734,33141878.057573707 
 02/06  13:00:00,18.875,5827843.438176017,59452856.79143571,3517643.03190188,38191629.31467777,3378968.857820144,37699671.75509187 
 02/06  14:00:00,18.416666666666669,7568059.907548421,62921589.66054484,4395813.058267044,40029944.05125445,3466023.0094458467,34799156.92744863 
 02/06  15:00:00,16.833333333333333,7287145.33394469,40537804.14247481,4674506.886435034,27253428.590797068,3886528.3166962026,25448706.696037368 
 02/06  16:00:00,15.416666666666666,7577114.961483095,24079317.82646805,5285173.710445994,16903911.021869888,4137943.955604335,15284597.996997696 
 02/06  17:00:00,14.416666666666666,8401467.335201592,9227323.713635222,4806977.106301758,5379788.414366001,3791732.402535537,4493331.465740012 
 02/06  18:00:00,12.833333333333334,8341648.265258435,0.0,2534924.8309204077,0.0,2487718.3082119247,0.0 
 02/06  19:00:00,12.0,3318540.9015212815,0.0,2435446.2229700738,0.0,2447643.0509012339,0.0 
 02/06  20:00:00,11.416666666666666,2955385.845870746,0.0,2435446.222970063,0.0,2447643.0509012409,0.0 
 02/06  21:00:00,9.833333333333334,4048958.360706864,0.0,5578369.998074469,0.0,7880424.0421973769,0.0 
 02/06  22:00:00,9.583333333333334,5440473.438436322,0.0,6706180.947107727,0.0,9514956.870991769,0.0 
 02/06  23:00:00,8.25,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  24:00:00,8.75,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  01:00:00,10.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  02:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  03:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  04:00:00,11.174999999999999,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  05:00:00,11.708333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  06:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  07:00:00,11.416666666666666,2955100.1970282329,0.0,2435446.2229700644,0.0,4228019.252904371,0.0 
 02/07  08:00:00,12.166666666666666,16568344.55595225,0.0,2435446.2229700696,0.0,7023651.83795576,0.0 
 02/07  09:00:00,14.75,8108992.946789575,13187634.824243237,2790512.677204048,5475511.970263094,2499888.2614030998,4809607.56354006 
 02/07  10:00:00,16.583333333333333,6067322.135550164,32433560.116096885,3337519.8853691194,19333419.47834158,2649420.1240359919,15983134.86799867 
 02/07  11:00:00,17.583333333333333,6125863.644011386,44972430.211631868,3715229.4470976095,29025162.086704717,3083076.4848977567,25595433.477369746 
 02/07  12:00:00,18.0,6794700.568171131,53442030.23726977,4243667.772068625,35399243.048209588,3284281.1226885777,30105125.311850408 
 02/07  13:00:00,17.416666666666669,6306211.72545195,43727023.74942046,3003139.8224846476,23673807.732676675,2874418.1639089968,23152201.848899139 
 02/07  14:00:00,17.0,6903478.875632612,40717989.77140499,3894742.677017523,25149016.797874344,2990455.284964974,21492626.922026334 
 02/07  15:00:00,16.416666666666669,6502468.9028839119,31636055.230140553,3974549.4053963439,20417452.63161911,3377337.790852967,19281777.251864729 
 02/07  16:00:00,16.0,7122863.936106208,27911650.216879839,5172193.79803191,20274153.437560038,4076739.267255055,18165711.42380176 
 02/07  17:00:00,14.833333333333334,8305827.143291228,14544074.61671273,5138425.065654034,9398657.100342995,4146870.970325575,8506101.746049725 
 02/07  18:00:00,13.416666666666666,8416851.421927505,0.0,2532095.245169573,0.0,2495209.626953853,0.0 
 02/07  19:00:00,13.0,3322290.510849565,0.0,2435446.2229700668,0.0,2447643.0509012329,0.0 
 02/07  20:00:00,13.0,2955804.6597167046,0.0,2435446.2229700686,0.0,2447643.0509012436,0.0 
 02/07  21:00:00,13.0,2955100.197028242,0.0,2435446.2229700575,0.0,2447643.050901238,0.0 
 02/07  22:00:00,13.0,2955100.197028238,0.0,2435446.2229700658,0.0,2447643.050901235,0.0 
 02/07  23:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  24:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  01:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  02:00:00,10.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  03:00:00,9.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  04:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  05:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  06:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  07:00:00,8.416666666666666,9403913.175268311,0.0,10678951.235604423,0.0,14326763.95170862,0.0 
 02/08  08:00:00,9.75,18273063.987451767,534507.4157139704,6512356.122918955,0.0,10332261.532355845,0.0 
 02/08  09:00:00,12.166666666666666,9740662.275741252,0.0,3278713.8366004007,0.0,2732540.675984973,0.0 
 02/08  10:00:00,14.166666666666666,6900942.171545628,4868366.178310791,4312019.483213158,3203514.0581844758,3020073.4557214339,2572615.166226995 
 02/08  11:00:00,15.583333333333334,6605012.881822244,21266597.151696508,4326497.482281378,14466172.256285884,3334286.317642047,12998699.906174371 
 02/08  12:00:00,16.0,7376718.203471688,29787284.82336537,4997215.052692862,20654953.62645878,3760945.675582695,18574656.534629108 
 02/08  13:00:00,16.0,6749718.594408406,30860440.525972826,4073174.104576587,20217920.801042737,3667945.5050369089,19768429.600388148 
 02/08  14:00:00,16.0,8353474.204002883,35061184.49975069,5540359.934972711,23986271.52407059,4699466.938680602,23021133.983639607 
 02/08  15:00:00,16.0,7183591.986579869,32584622.902395127,4883979.187196958,22606706.756418725,4520018.004808314,22590453.12712123 
 02/08  16:00:00,15.416666666666666,7483265.747098435,24473832.942337064,5677905.37448899,17943589.937723124,4794837.091935066,16970535.424089608 
 02/08  17:00:00,13.833333333333334,8749632.795751905,3990323.543721681,5597216.729182226,2467831.0880413728,4670710.857077033,2174264.2544851137 
 02/08  18:00:00,12.416666666666666,10141002.801689499,0.0,2614276.464511681,0.0,2508104.9724336315,0.0 
 02/08  19:00:00,12.0,3441184.6526437795,0.0,2435446.2229700607,0.0,2447643.0509012325,0.0 
 02/08  20:00:00,11.416666666666666,3017760.9858431739,0.0,2435446.222970063,0.0,2447643.0509012246,0.0 
 02/08  21:00:00,10.416666666666666,2958974.3367575176,0.0,3345202.2508204926,0.0,5453740.420373931,0.0 
 02/08  22:00:00,8.833333333333334,7409908.68402899,0.0,8746131.329954464,0.0,11468450.86484634,0.0 
 02/08  23:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  24:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  01:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  02:00:00,7.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  03:00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  04:00:00,6.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  05:00:00,6.6000000000000009,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  06:00:00,6.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  07:00:00,6.575000000000002,15490852.317916416,0.0,16583202.445563786,0.0,21369548.07897587,0.0 
 02/09  08:00:00,8.041666666666666,18882899.494338987,130033.48887739501,12277286.567879513,0.0,20824909.872247667,0.0 
 02/09  09:00:00,10.4,10480706.14445731,0.0,4543019.215100145,0.0,7288787.7769397529,0.0 
 02/09  10:00:00,13.15,6762386.963901645,1090380.2235192308,3736014.8693948306,646493.6944001132,2627649.2026442049,489909.2579231837 
 02/09  11:00:00,14.808333333333332,6249523.464865493,12287756.449703698,3812342.818153198,7889415.928393693,2906702.4439149338,6710411.974664292 
 02/09  12:00:00,14.983333333333335,7176940.70719817,16747090.579456479,4637980.3603865639,11160492.646252504,3270886.8225687255,9179347.458280556 
 02/09  13:00:00,15.016666666666666,6941283.270943451,16930451.12425772,3963920.827653492,10501093.430660924,3430329.682152278,9827003.333595142 
 02/09  14:00:00,15.216666666666667,8302185.852697567,22537857.786146605,5570737.993454652,15404443.33531519,4396904.997770783,13907648.372540206 
 02/09  15:00:00,15.125,7746593.714493349,22360676.0965298,5718212.740476864,16152659.673517786,5038990.949746718,15447235.687096293 
 02/09  16:00:00,14.475,7987359.821339335,10883374.401734438,6389653.844570174,8542764.054601923,5260290.256027195,7306327.457533589 
 02/09  17:00:00,13.924999999999999,8911120.357697722,862273.516795232,5795796.779285362,590477.2652225579,4761766.809191171,191658.41502734379 
 02/09  18:00:00,12.924999999999999,9350086.620544825,0.0,2620544.3551118576,0.0,2530620.1202333259,0.0 
 02/09  19:00:00,12.125,3427709.146567875,0.0,2435446.222970049,0.0,2447643.050901219,0.0 
 02/09  20:00:00,11.708333333333334,2998249.523630988,0.0,2435446.2229700547,0.0,2447643.050901219,0.0 
 02/09  21:00:00,10.800000000000003,2955100.197028246,0.0,2635159.0728771977,0.0,3907409.6026141906,0.0 
 02/09  22:00:00,10.241666666666668,2955100.197028235,0.0,3972194.8146950027,0.0,6662295.809065125,0.0 
 02/09  23:00:00,9.791666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 02/09  24:00:00,9.266666666666668,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  01:00:00,8.983333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  02:00:00,8.433333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  03:00:00,8.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  04:00:00,8.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  05:00:00,7.508333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  06:00:00,6.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  07:00:00,7.116666666666667,13483493.718174924,0.0,14611770.338051076,0.0,19340026.635226847,0.0 
 02/10  08:00:00,8.483333333333333,18391041.446754889,197823.4435259187,10704734.04345669,0.0,23204279.65796294,0.0 
 02/10  09:00:00,10.041666666666666,10261885.671109966,0.0,5120209.622917221,0.0,9449387.50801037,0.0 
 02/10  10:00:00,11.783333333333334,6658126.0630472139,0.0,2816592.0405087235,0.0,3132672.6574847425,0.0 
 02/10  11:00:00,13.691666666666669,5867764.858129555,1710538.6885093817,2890003.4688364726,689256.4576108913,2450167.704069509,580748.9373163197 
 02/10  12:00:00,15.391666666666666,6024681.568945577,24972235.29275609,3194330.8368199237,14807481.9325723,2496194.490703333,12478636.693469076 
 02/10  13:00:00,17.383333333333338,6172681.16262699,53984968.02996034,2454060.788793383,27716568.488338978,2447643.050901236,27940401.217863006 
 02/10  14:00:00,17.658333333333336,6135968.7291421019,59125826.75492465,3142375.8001455937,35791212.60267285,2493071.431927058,31207878.841321477 
 02/10  15:00:00,16.208333333333333,5770956.392991719,38562141.81845822,3190872.3721448325,23798156.5869469,2646125.7291824549,21196557.525038039 
 02/10  16:00:00,15.5,5936350.675731683,28276548.383358726,3527042.740254461,18069875.661363607,2786294.0470517587,15581612.888962847 
 02/10  17:00:00,14.508333333333333,7112593.564336541,12313233.435333027,3722311.2348450499,6808941.604433587,2969815.963326806,5795519.354855827 
 02/10  18:00:00,13.508333333333333,13091713.151666435,0.0,2439013.6404542,0.0,2447643.050901219,0.0 
 02/10  19:00:00,13.299999999999999,3261074.5781543219,0.0,2435446.222970049,0.0,2447643.050901219,0.0 
 02/10  20:00:00,13.299999999999999,2955100.1970282329,0.0,2435446.222970049,0.0,2447643.050901219,0.0 
 02/10  21:00:00,12.658333333333334,2955100.1970282446,0.0,2435446.2229700495,0.0,2447643.050901219,0.0 
 02/10  22:00:00,11.558333333333332,2955100.197028238,0.0,2435446.222970049,0.0,2587445.7728552038,0.0 
 02/10  23:00:00,10.458333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/10  24:00:00,9.825000000000001,0.0,0.0,0.0,0.0,0.0,0.0 
 02/11  01:00:00,9.525,0.0,0.0,0.0,0.0,0.0,0.0 
 02/11  02:00:00,9.283333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/11  03:00:00,9.608333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 02/11  04:00:00,9.725,0.0,0.0,0.0,0.0,0.0,0.0 
 02/11  05:00:00,8.841666666666667,0.0,0.0,0.0,0.0,0.0,0.0 
 02/11  06:00:00,8.183333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 02/11  07:00:00,7.925,11390359.757742428,0.0,12287522.638877467,0.0,16382602.560085068,0.0 
 02/11  08:00:00,8.791666666666666,7148560.948336512,0.0,9907157.676181907,0.0,21206270.5664881,0.0 
 02/11  09:00:00,10.316666666666667,3097481.319436719,0.0,4835536.212624155,0.0,9517036.142592814,0.0 
 02/11  10:00:00,12.183333333333332,3246394.1129774826,0.0,2435446.222970049,0.0,2714625.4565240398,0.0 
 02/11  11:00:00,13.625,3073448.8746297017,0.0,2274397.302034898,0.0,2447643.050901213,0.0 
 02/11  12:00:00,15.166666666666666,3211467.3546752098,19290377.765570597,2435446.2229700547,14644402.834801458,2447643.050901219,14616689.296333272 
 02/11  13:00:00,17.166666666666669,2955100.197028227,45570586.499278347,2274397.302034906,37543041.47997898,2447643.050901219,40484260.67546728 
 02/11  14:00:00,18.0,2955100.1970282339,52075541.478532839,2435446.2229700547,51107344.75692776,2447643.050901219,51169011.77096001 
