Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PACU_VAV_BOT:Air System Total Heating Energy [J](Hourly),PACU_VAV_BOT:Air System Total Cooling Energy [J](Hourly),PACU_VAV_MID:Air System Total Heating Energy [J](Hourly),PACU_VAV_MID:Air System Total Cooling Energy [J](Hourly),PACU_VAV_TOP:Air System Total Heating Energy [J](Hourly),PACU_VAV_TOP:Air System Total Cooling Energy [J](Hourly) 
 03/13  17:00:00,14.833333333333334,7556995.875612009,18222273.79545294,2973516.4820373139,9140962.151229186,2876790.873556295,8998870.820185474 
 03/13  18:00:00,13.416666666666666,3460010.2536249856,0.0,2604937.1411602336,0.0,2574827.37998979,0.0 
 03/13  19:00:00,13.0,2968808.4875922959,0.0,2430481.281491136,0.0,2441675.2704405577,0.0 
 03/13  20:00:00,13.0,2954901.683968658,0.0,2430481.2814911419,0.0,2441675.270440563,0.0 
 03/13  21:00:00,12.416666666666666,2954901.683968653,0.0,2430481.2814911308,0.0,2441675.2704405577,0.0 
 03/13  22:00:00,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/13  23:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/13  24:00:00,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  01:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  02:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  03:00:00,9.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  04:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  05:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  06:00:00,9.0,7214986.282323103,67366.91073987594,8516481.989057728,0.0,11942987.595131679,0.0 
 03/14  07:00:00,10.166666666666666,18269706.86695139,0.0,4978358.309995564,0.0,7997630.44501343,0.0 
 03/14  08:00:00,11.583333333333334,9789301.73232899,0.0,2779081.3012409678,0.0,2763730.0123282496,0.0 
 03/14  09:00:00,12.583333333333334,6895191.999571314,0.0,3369704.8228637168,0.0,2543869.448475049,0.0 
 03/14  10:00:00,14.166666666666666,6074623.5265203029,6851883.0048619429,3170145.4453160415,3876181.413729165,2520125.629974389,3201896.362343506 
 03/14  11:00:00,15.0,6350299.493250406,21233371.146201224,3497454.4864565508,12685216.924146466,2664358.119765065,10365629.730578136 
 03/14  12:00:00,13.833333333333334,11600461.897883533,3865119.1937105569,2646269.5608770886,1571815.7665689579,2444099.9721139485,1487773.074919714 
 03/14  13:00:00,13.583333333333334,7296507.898900206,0.0,3758037.94494084,0.0,2908437.369052689,0.0 
 03/14  14:00:00,14.0,6400470.856279148,0.0,3621649.2772928199,0.0,3099007.6698249697,0.0 
 03/14  15:00:00,14.0,6649118.087628262,0.0,4593451.646415722,0.0,3625244.3619566259,0.0 
 03/14  16:00:00,14.0,7684053.113409635,0.0,4599531.210057711,0.0,3798800.212606184,0.0 
 03/14  17:00:00,13.416666666666666,13178030.17512659,0.0,2733007.308716221,0.0,2664392.857066177,0.0 
 03/14  18:00:00,12.416666666666666,3441459.5341709156,0.0,2533162.3782629037,0.0,2504960.140508104,0.0 
 03/14  19:00:00,12.0,2986510.225050768,0.0,2430481.281491136,0.0,2441675.2704405577,0.0 
 03/14  20:00:00,10.25,3634305.436914051,0.0,4536143.494581922,0.0,5553207.135781138,0.0 
 03/14  21:00:00,9.583333333333334,5080727.224668684,0.0,6544293.414130104,0.0,8475934.522080806,0.0 
 03/14  22:00:00,9.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  23:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  24:00:00,8.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/15  01:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/15  02:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/15  03:00:00,8.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/15  04:00:00,8.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/15  05:00:00,8.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/15  06:00:00,8.416666666666666,9965971.046316874,0.0,10897667.244124758,0.0,15137396.844770819,0.0 
 03/15  07:00:00,9.166666666666666,18114821.48203288,317100.5220698017,8843410.402606765,0.0,16625666.366700788,0.0 
 03/15  08:00:00,11.166666666666666,10075776.45027992,0.0,3150691.404124195,0.0,4888998.5349880219,0.0 
 03/15  09:00:00,13.166666666666666,6274850.892154275,0.0,2860851.0962208018,0.0,2441675.2704405577,0.0 
 03/15  10:00:00,15.166666666666666,5580319.152890928,23300193.472169024,2794501.3175357396,13072894.317520224,2448469.7228247,11584815.764860414 
 03/15  11:00:00,16.583333333333333,5855182.627560525,50347445.88263427,3436050.4429884518,32252932.610085936,2615353.0735745707,27038997.72440318 
 03/15  12:00:00,17.0,6271498.291970343,58954419.87926754,3103484.2863045486,34366315.271637249,2885314.7224545695,33314661.303852135 
 03/15  13:00:00,17.583333333333333,6527629.698503069,73070075.12378395,4523922.784834549,51499406.133602518,3673234.9118644075,47609198.568956378 
 03/15  14:00:00,17.416666666666669,6257312.244527026,71203477.82216738,4636870.489656385,51868898.613297108,4484327.909637962,52615801.67729737 
 03/15  15:00:00,17.0,6486295.2367351469,65455116.16032007,5316697.6032630889,50201673.057912837,4915398.730934234,49873039.25153851 
 03/15  16:00:00,16.416666666666669,7290032.12337306,58586206.25504554,5171804.511891964,41904947.06627608,4806017.772760846,41501522.28991659 
 03/15  17:00:00,15.416666666666666,6753214.261957218,33630420.24909915,2756774.7338234886,16659643.305125853,2709301.427624147,16538212.464123339 
 03/15  18:00:00,14.416666666666666,3278601.1796086777,5554017.193462591,2467000.7559807107,4159093.5148990538,2462787.17048496,4147616.7674451668 
 03/15  19:00:00,14.0,2954901.6839686466,0.0,2430481.2814911419,0.0,2441675.270440563,0.0 
 03/15  20:00:00,13.416666666666666,2954901.6839686569,0.0,2430481.281491136,0.0,2441675.2704405577,0.0 
 03/15  21:00:00,13.0,2954901.6839686508,0.0,2430481.281491136,0.0,2441675.2704405577,0.0 
 03/15  22:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/15  23:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/15  24:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/16  01:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/16  02:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/16  03:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/16  04:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/16  05:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/16  06:00:00,12.416666666666666,2998072.448718654,0.0,2430481.281491136,0.0,2441675.2704405577,0.0 
 03/16  07:00:00,12.583333333333334,18125899.206407817,0.0,2430481.281491136,0.0,2441675.2704405689,0.0 
 03/16  08:00:00,13.0,8517910.190067277,0.0,2659027.55690987,0.0,2441675.2704405577,0.0 
 03/16  09:00:00,13.583333333333334,6321008.539060749,0.0,2915289.0671715827,0.0,2441675.2704405577,0.0 
 03/16  10:00:00,14.583333333333334,5736757.449663044,11802859.483354424,2757128.3473889988,6018581.917736539,2441675.270440552,5402955.086004131 
 03/16  11:00:00,14.416666666666666,6252962.804150984,9413548.538213689,3057249.147791944,4804502.855185197,2482041.177456405,3948887.7072470576 
 03/16  12:00:00,15.166666666666666,10261028.099945264,27016599.20111447,2477039.0001364599,11935789.85046511,2441675.270440563,11798905.379396636 
 03/16  13:00:00,16.0,6456419.057022415,43102332.64053147,3061665.5118209605,23985995.606673004,2552994.4417603437,20967450.439637104 
 03/16  14:00:00,16.0,5764750.304524483,40382585.742363307,3123730.2910060069,24311013.279318699,2683559.522068063,21947151.233450198 
 03/16  15:00:00,16.0,5788289.195027217,42585751.029686149,3552585.7591642939,27798183.734739499,2821851.1233625828,23923562.265573354 
 03/16  16:00:00,15.416666666666666,6664779.921691946,33716844.92474433,3419904.639803901,19563258.862361578,2913911.193145424,17507539.961997067 
 03/16  17:00:00,14.416666666666666,13619952.690727584,10266943.208070638,2430481.281491136,4067882.059775033,2441675.270440553,4090909.1841570835 
 03/16  18:00:00,14.0,3227254.237624409,0.0,2430481.2814911308,0.0,2441675.270440549,0.0 
 03/16  19:00:00,13.416666666666666,2954901.683968654,0.0,2430481.281491136,0.0,2441675.270440563,0.0 
 03/16  20:00:00,13.0,2954901.683968658,0.0,2430481.281491136,0.0,2441675.2704405577,0.0 
 03/16  21:00:00,13.0,2954901.683968643,0.0,2430481.281491136,0.0,2441675.270440563,0.0 
 03/16  22:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/16  23:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/16  24:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/17  01:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/17  02:00:00,11.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/17  03:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/17  04:00:00,11.35,0.0,0.0,0.0,0.0,0.0,0.0 
 03/17  05:00:00,12.008333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/17  06:00:00,12.708333333333334,2977338.9259366157,0.0,2430481.28149115,0.0,2441675.2704405577,0.0 
 03/17  07:00:00,12.416666666666666,18307682.8905316,0.0,2430481.2814911336,0.0,2441675.2704405577,0.0 
 03/17  08:00:00,13.166666666666666,9235075.598033788,543329.2756895517,3058945.2932678868,0.0,2585010.644648893,0.0 
 03/17  09:00:00,15.75,6242586.7161008589,37045986.58145975,3408429.221741841,22372818.404989087,2726477.744965913,19224462.64922083 
 03/17  10:00:00,16.416666666666669,5578235.842625004,46405918.78678166,3050808.1754628305,28255055.635730767,2596114.056656826,25286804.823868354 
 03/17  11:00:00,16.583333333333333,5912002.406707523,50672093.14538036,3343512.8352262375,31765526.79460422,2706095.9287467335,27859784.73993561 
 03/17  12:00:00,17.0,6335156.094751347,59313572.50620441,2826064.5166824657,32336728.644437303,2632165.3322695007,31034626.343409785 
 03/17  13:00:00,17.0,6442043.86776841,59832930.53784841,3894285.7324507699,39288652.11389503,3281081.6125312785,36467427.744296018 
 03/17  14:00:00,17.0,5782476.999186676,56576502.05685747,3763654.650307646,38554930.66396921,3573075.6074694178,38448829.88461459 
 03/17  15:00:00,16.416666666666669,6013415.639149454,50787195.762886289,4436749.591100642,37034256.94500328,3946170.2753933446,35596527.654377277 
 03/17  16:00:00,16.0,6788576.533029388,48453711.91181564,4244303.021836021,32205356.132140649,3850943.927358635,31032878.216501856 
 03/17  17:00:00,14.833333333333334,9928114.522251163,20284622.655614478,2466750.7323018989,8967977.02470207,2456190.303608845,8903632.331940884 
 03/17  18:00:00,14.0,3276359.9717720944,0.0,2430481.281491136,0.0,2441675.270440563,0.0 
 03/17  19:00:00,13.416666666666666,2954901.6839686466,0.0,2430481.2814911308,0.0,2441675.270440552,0.0 
 03/17  20:00:00,13.0,2954901.6839686494,0.0,2430481.2814911308,0.0,2441675.2704405577,0.0 
 03/17  21:00:00,13.0,2954901.68396865,0.0,2430481.2814911308,0.0,2441675.2704405577,0.0 
 03/17  22:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/17  23:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/17  24:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/18  01:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/18  02:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/18  03:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/18  04:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/18  05:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/18  06:00:00,13.0,2954901.683968656,0.0,2430481.2814911308,0.0,2441675.270440549,0.0 
 03/18  07:00:00,13.0,2972733.935616002,0.0,2441759.926872171,0.0,2441675.270440563,0.0 
 03/18  08:00:00,14.166666666666666,3148058.2805871504,4290993.647199762,2653435.569243457,3646670.761340526,2520742.3397560187,3490487.196438994 
 03/18  09:00:00,15.583333333333334,3318929.241019016,20922900.19460851,2670745.0947334098,16577030.86890912,2564681.050012365,16130730.263117867 
 03/18  10:00:00,16.583333333333333,3225892.399602392,32683025.098854837,2649089.758211695,26327836.981541967,2642101.360423249,26533991.669459374 
 03/18  11:00:00,17.0,3389658.456362226,40070468.04685369,2865679.272378168,32636484.15431147,2682716.0985075908,31510201.091513106 
 03/18  12:00:00,17.583333333333333,3024792.1459656658,42278827.90670438,2729690.0513646716,36828867.74078794,2743250.9035006037,37521933.74785075 
 03/18  13:00:00,17.416666666666669,2954901.683968653,37944912.490519788,2881189.6419043808,36709268.60341774,2796921.1969725044,36539642.09282824 
 03/18  14:00:00,17.583333333333333,2954901.6839686587,37664445.35288854,2528081.710511709,36281377.62580297,2624995.339750477,37765269.62129883 
 03/18  15:00:00,17.416666666666669,2954901.683968666,35289946.21842158,2523466.973667894,34404392.64701209,2501582.2650688586,34370890.98708752 
 03/18  16:00:00,16.416666666666669,2954901.683968658,25185961.75647572,2430606.5457593307,23706231.91212339,2441675.2704405577,23861729.37841203 
 03/18  17:00:00,15.416666666666666,2954901.6839686527,15414827.142211089,2430481.281491136,14316849.17766058,2441675.2704405577,14383742.482718809 
 03/18  18:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/18  19:00:00,14.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/18  20:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/18  21:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/18  22:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/18  23:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/18  24:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/19  01:00:00,11.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/19  02:00:00,10.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/19  03:00:00,9.883333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/19  04:00:00,10.85,0.0,0.0,0.0,0.0,0.0,0.0 
 03/19  05:00:00,11.775,0.0,0.0,0.0,0.0,0.0,0.0 
 03/19  06:00:00,11.725000000000002,0.0,0.0,0.0,0.0,0.0,0.0 
 03/19  07:00:00,12.358333333333335,0.0,0.0,0.0,0.0,0.0,0.0 
 03/19  08:00:00,13.950000000000001,0.0,0.0,0.0,0.0,0.0,0.0 
 03/19  09:00:00,15.458333333333334,0.0,0.0,1224172.0222589786,9691117.39459366,0.0,0.0 
 03/19  10:00:00,17.166666666666669,0.0,0.0,1219556.672734436,15661190.710657675,0.0,0.0 
 03/19  11:00:00,19.166666666666669,0.0,0.0,0.0,0.0,0.0,0.0 
 03/19  12:00:00,20.583333333333333,0.0,0.0,1229309.3805253609,29949636.310689868,830457.1689775412,20575597.487798513 
 03/19  13:00:00,20.416666666666669,0.0,0.0,1104972.1300676992,24856041.462145188,1512784.3503685445,34451992.42592002 
 03/19  14:00:00,19.416666666666669,0.0,0.0,1790356.8539615176,34750307.37675963,1599034.922320674,30746076.86803109 
 03/19  15:00:00,18.416666666666669,0.0,0.0,619172.931046357,10108430.807112959,623987.6431447289,10257614.125600223 
 03/19  16:00:00,18.0,0.0,0.0,2055452.5033458113,32612873.05387566,2068747.8338685819,33001004.99841977 
 03/19  17:00:00,17.416666666666669,1805773.2513141796,21950034.023353366,1684839.0148130903,23548459.379641434,1689922.829328269,23755773.358466086 
 03/19  18:00:00,15.25,492483.6139947745,4564044.769588242,810160.4271637121,7837277.753440638,813891.7568135192,7873224.265507188 
 03/19  19:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/19  20:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/19  21:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/19  22:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/19  23:00:00,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/19  24:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/20  01:00:00,10.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/20  02:00:00,9.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/20  03:00:00,8.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/20  04:00:00,9.75,0.0,0.0,0.0,0.0,0.0,0.0 
 03/20  05:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/20  06:00:00,10.416666666666666,3588471.292030318,0.0,3738956.6631827449,0.0,7203959.657489065,0.0 
 03/20  07:00:00,11.166666666666666,17687458.046950774,0.0,2737026.8203902908,0.0,4302940.368639276,0.0 
 03/20  08:00:00,12.583333333333334,8513133.0161322,0.0,2707504.59539066,0.0,2441675.2704405558,0.0 
 03/20  09:00:00,13.583333333333334,6218493.535069604,0.0,2852999.446458244,0.0,2441675.270440552,0.0 
 03/20  10:00:00,15.75,5471226.0628321929,32891126.532274948,2815613.7138668226,19182122.435886966,2441675.270440563,17013768.588569218 
 03/20  11:00:00,17.0,5740304.855164925,56298781.465205278,3227777.6871689495,35245086.80176504,2451857.0336731888,29089685.928667208 
 03/20  12:00:00,17.0,6261823.901287807,61996380.059996608,2688776.6416229826,32581698.599722409,2474060.0545181559,30562280.570657005 
 03/20  13:00:00,17.0,6414935.497920444,65102920.35388032,3683484.3546630938,41389956.42516604,2856636.808313921,35633690.44132643 
 03/20  14:00:00,16.416666666666669,5940391.961663041,49891582.00589651,3736182.874419636,33212103.50317739,3273231.2635842196,31216122.75552516 
 03/20  15:00:00,16.0,5977575.811773114,41229491.83591383,3944022.305675116,28208675.127705315,3297732.604052898,25733088.312305154 
 03/20  16:00:00,14.833333333333334,6952129.100364088,19183788.0932888,3855239.4286511444,11706195.596714905,3234515.142293703,10483042.891751674 
 03/20  17:00:00,14.0,10079652.374985146,0.0,2431123.904492589,0.0,2441675.270440563,0.0 
 03/20  18:00:00,14.0,3242307.0635548557,0.0,2430481.2814911345,0.0,2441675.2704405577,0.0 
 03/20  19:00:00,14.0,2954901.6839686438,0.0,2430481.281491136,0.0,2441675.270440552,0.0 
 03/20  20:00:00,14.0,2954901.6839686569,0.0,2430481.281491136,0.0,2441675.270440552,0.0 
 03/20  21:00:00,13.416666666666666,2954901.6839686466,0.0,2430481.281491136,0.0,2441675.2704405577,0.0 
 03/20  22:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/20  23:00:00,13.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/20  24:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/21  01:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/21  02:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/21  03:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/21  04:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/21  05:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/21  06:00:00,13.0,2992667.5893243,0.0,2430481.281491136,0.0,2441675.2704405549,0.0 
 03/21  07:00:00,13.0,17675435.817474978,0.0,2430481.2814911308,0.0,2441675.2704405577,0.0 
 03/21  08:00:00,14.166666666666666,8061866.094258562,9194749.598256013,2616466.5167351795,3547682.2670635546,2441675.2704405596,3120656.290521012 
 03/21  09:00:00,15.583333333333334,6187101.732573479,31700448.350616225,3305272.2466578648,18846958.30403927,2599239.733778684,15952297.79863793 
 03/21  10:00:00,17.166666666666669,5768100.442743418,57271708.481257218,3692683.5805252788,38829607.8875939,3014608.5743135625,35276613.29970899 
 03/21  11:00:00,18.0,6343830.19508941,74516078.4712964,4618023.78696643,53730460.62835122,3683922.2143975219,49575921.9214085 
 03/21  12:00:00,18.583333333333333,6226506.0473016039,81728297.83460015,3706982.3830731089,53698082.591533418,3623671.7247159758,54708209.18758186 
 03/21  13:00:00,19.0,7090929.558323355,95900081.95667529,5228492.6885569919,69332699.9979269,5083625.279621516,71246216.67006025 
 03/21  14:00:00,18.416666666666669,6813536.642076675,85259722.09348637,5520037.139509488,64194902.45147359,6043615.052401387,69415175.00750964 
 03/21  15:00:00,17.416666666666669,7176375.200919944,69881208.65762085,6432246.136069212,55235322.83252861,6570973.526660932,58027971.95730409 
 03/21  16:00:00,16.416666666666669,7825018.500708513,55527015.39378035,5801212.537600189,40532514.18588888,5836312.071222448,42097148.35951162 
 03/21  17:00:00,15.416666666666666,6952722.055954948,33276835.38146747,3019127.200157181,17226035.5463372,3018342.942939642,17472314.127151625 
 03/21  18:00:00,14.416666666666666,3420907.4797350696,5641698.69193348,2586027.0720919577,4250698.399962372,2570169.0978856349,4235773.346334469 
 03/21  19:00:00,13.416666666666666,2987410.701563695,0.0,2430481.281491136,0.0,2441675.270440563,0.0 
 03/21  20:00:00,13.0,2954901.6839686494,0.0,2430481.2814911308,0.0,2441675.2704405577,0.0 
 03/21  21:00:00,12.416666666666666,2954901.6839686429,0.0,2430481.281491136,0.0,2441675.270440563,0.0 
 03/21  22:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/21  23:00:00,10.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/21  24:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  01:00:00,10.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  02:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  03:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  04:00:00,9.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  05:00:00,8.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  06:00:00,8.583333333333334,8313644.4864902519,394658.56755053668,9768962.984944597,0.0,13617314.922638132,0.0 
 03/22  07:00:00,10.166666666666666,18457904.761176405,0.0,4867715.876914016,0.0,8266974.815626081,0.0 
 03/22  08:00:00,12.75,10488788.007175658,657093.1640782579,3543635.778085233,0.0,2698303.6882343355,0.0 
 03/22  09:00:00,15.166666666666666,7046901.635826698,27537686.538515197,4303299.048579812,17651411.621341908,2975302.2650818375,13825861.178063915 
 03/22  10:00:00,17.75,6184312.27218183,72716671.90192051,4281908.212629527,51340703.629874359,3358248.046169267,46451734.55411269 
 03/22  11:00:00,20.75,6331324.82125456,115309121.21201277,4743006.524079629,83194411.78342799,3779000.304127096,77726048.77695906 
 03/22  12:00:00,22.0,6276642.995365289,134341360.74364326,3811747.3783762587,85171123.31453543,3679062.7283387596,86690850.37932354 
 03/22  13:00:00,22.0,7280663.84855617,159745298.84204204,5459386.605137272,115590552.36916049,5260699.52098495,117079660.88023474 
 03/22  14:00:00,21.416666666666669,6821042.6941526769,145590512.8499466,5625742.808904119,110919343.82051197,6140711.840149441,120671865.7350849 
 03/22  15:00:00,20.416666666666669,7187059.016121601,129610442.95955453,6673685.544805913,104768221.12667716,6852726.764957042,110536113.0657781 
 03/22  16:00:00,19.416666666666669,8316168.196547059,123756510.87577662,6925455.554520659,94147459.38747299,7077771.35682944,99170122.3630205 
 03/22  17:00:00,18.416666666666669,7073747.439397648,98949414.30310047,3669379.973639538,60482153.12468644,3769325.631716839,63120598.74770438 
 03/22  18:00:00,16.833333333333333,3605310.8935279457,46947247.40895342,2896446.9336269649,36924613.1074739,2866516.9577990898,37075675.67795184 
 03/22  19:00:00,14.25,3043078.6408721457,7126581.284754931,2474868.5409948395,5895092.43110046,2471278.2442693507,5858957.057295353 
 03/22  20:00:00,12.708333333333334,2981269.2067845475,0.0,2430481.281491136,0.0,2441675.270440563,0.0 
 03/22  21:00:00,12.208333333333334,2954901.6839686569,0.0,2430481.281491136,0.0,2441675.2704405689,0.0 
 03/22  22:00:00,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  23:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/22  24:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  01:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  02:00:00,11.058333333333332,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  03:00:00,11.041666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  04:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  05:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  06:00:00,9.833333333333334,5039873.9469976699,0.0,5278525.503989526,0.0,9076505.317036422,0.0 
 03/23  07:00:00,11.333333333333334,18348578.572862459,0.0,3368114.8363735738,0.0,4855960.763454579,0.0 
 03/23  08:00:00,15.333333333333334,9337245.830611248,36105791.05620556,3718135.095074581,18887727.999638559,2792134.9869262485,15644484.83093278 
 03/23  09:00:00,18.166666666666669,6692456.55919869,78784946.76663102,4423928.155256403,54174487.71138699,3071261.267924957,45978633.22896753 
 03/23  10:00:00,20.75,6148129.417457246,110477189.48154895,4425673.999077673,78548728.48180594,3509998.6713029507,73191148.40741314 
 03/23  11:00:00,22.0,6724293.513545714,139943118.28175245,5233084.545288855,102644319.17570609,4154894.906606396,92694663.24424114 
 03/23  12:00:00,22.0,6665113.926489124,137486161.91158105,4172366.4413666205,88396452.85258815,4030240.094064172,89406160.71009626 
 03/23  13:00:00,22.0,7757728.400265769,151759785.28056786,5907031.452252899,109866278.27779266,5678346.308405557,111638294.37585014 
 03/23  14:00:00,22.583333333333333,7318423.332655179,159021263.09739659,6113968.540687338,121676134.9661573,6612734.70534306,131759836.47090924 
 03/23  15:00:00,22.416666666666669,7625189.4446437959,169869108.376683,7172375.953629963,138957589.75490589,7316940.588829575,145633284.2198054 
 03/23  16:00:00,21.416666666666669,8504211.551530771,176334358.33859328,7190906.572404591,136838958.318786,7350604.157834031,143361263.06574775 
 03/23  17:00:00,19.833333333333333,6943301.925214218,126087474.66317478,3704066.9014851308,77098155.22887917,3821412.4458654385,80789132.49600037 
 03/23  18:00:00,17.833333333333333,3438874.572142748,55618160.51042118,2661793.5056546686,42465134.15612688,2651463.1958374015,42800484.245965037 
 03/23  19:00:00,15.25,3034536.7030595524,16860372.343984497,2444313.103104521,13638937.503869433,2448032.710688445,13620889.506774655 
 03/23  20:00:00,14.0,2975628.09141577,0.0,2430481.2814911419,0.0,2441675.2704405577,0.0 
 03/23  21:00:00,14.0,2954901.683968647,0.0,2430481.2814911419,0.0,2441675.2704405689,0.0 
 03/23  22:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  23:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  24:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  01:00:00,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  02:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  03:00:00,12.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  04:00:00,12.366666666666668,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  05:00:00,12.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  06:00:00,12.0,3126674.819733223,0.0,2430481.281491136,0.0,2441675.2704405577,0.0 
