Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PACU_VAV_BOT:Air System Total Heating Energy [J](Hourly),PACU_VAV_BOT:Air System Total Cooling Energy [J](Hourly),PACU_VAV_MID:Air System Total Heating Energy [J](Hourly),PACU_VAV_MID:Air System Total Cooling Energy [J](Hourly),PACU_VAV_TOP:Air System Total Heating Energy [J](Hourly),PACU_VAV_TOP:Air System Total Cooling Energy [J](Hourly) 
 03/03  08:00:00,11.583333333333334,16893624.38342959,0.0,3272093.1059597849,0.0,4767048.593555259,0.0 
 03/03  09:00:00,12.583333333333334,8271307.718449118,0.0,2340033.0360053519,0.0,2244263.3747711589,0.0 
 03/03  10:00:00,13.0,5858814.414215492,0.0,2523145.4307423324,0.0,2244263.3747711589,0.0 
 03/03  11:00:00,13.583333333333334,5416924.369287395,0.0,2854240.7240915738,0.0,2358453.998204389,0.0 
 03/03  12:00:00,15.166666666666666,5767998.3432657639,20078144.35876204,3487101.5498304015,12763507.755065155,2670327.6109547617,11034834.97810093 
 03/03  13:00:00,16.0,6058639.543492473,36038234.492806579,2601282.944259626,18807967.757544847,2549192.785660992,18928591.190398665 
 03/03  14:00:00,16.0,6328343.195212344,37882006.1466238,4064570.294283242,25134865.12933746,3345248.072299102,23349409.98559477 
 03/03  15:00:00,16.0,5873949.109620081,35052580.214913148,4039011.220066255,24102831.974604094,3836026.422107192,24463897.85489895 
 03/03  16:00:00,15.416666666666666,6088555.304010837,25440378.87783568,4554088.317993633,18367881.1027952,4030996.171922026,17828422.598284879 
 03/03  17:00:00,14.416666666666666,7438571.16754049,9832089.604005862,4527394.760529542,6046337.676228135,3991132.2975506635,5526609.795717666 
 03/03  18:00:00,12.833333333333334,13346424.944687892,0.0,2390393.82694317,0.0,2379864.2042615825,0.0 
 03/03  19:00:00,12.0,3072195.0402079678,0.0,2211670.670300356,0.0,2244263.374771169,0.0 
 03/03  20:00:00,12.0,2749864.703895182,0.0,2211670.670300356,0.0,2244263.374771164,0.0 
 03/03  21:00:00,12.0,2749864.70389518,0.0,2211670.670300351,0.0,2244263.3747711589,0.0 
 03/03  22:00:00,12.583333333333334,2749864.7038951988,0.0,2211670.670300351,0.0,2244263.374771164,0.0 
 03/03  23:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  24:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  01:00:00,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  02:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  03:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  04:00:00,11.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  05:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  06:00:00,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  07:00:00,11.583333333333334,2749864.703895203,0.0,2977613.807161898,0.0,4570671.828694032,0.0 
 03/04  08:00:00,12.583333333333334,2757643.356653163,0.0,2211670.670300356,0.0,2244263.374771169,0.0 
 03/04  09:00:00,13.583333333333334,2809617.9100000609,0.0,2211670.6703003614,0.0,2244263.374771164,0.0 
 03/04  10:00:00,14.0,3034109.986392197,0.0,2211670.670300351,0.0,2244263.374771164,0.0 
 03/04  11:00:00,14.0,2957947.047008711,0.0,2070374.6711768904,0.0,2244263.374771164,0.0 
 03/04  12:00:00,15.166666666666666,3153502.580705053,14162656.817883078,2381298.892260471,10631537.102522828,2273454.595410139,10311780.624719896 
 03/04  13:00:00,16.0,2776273.968535352,21444718.14888296,2134169.4377970288,16437789.715802825,2247043.1497039736,17314841.19409877 
 03/04  14:00:00,16.0,2749864.703895187,19760074.67780755,2239833.8602329355,17158938.676943378,2244263.3747711714,17299059.438042005 
 03/04  15:00:00,14.833333333333334,2749864.7038951946,7985571.158336213,2056838.7532028808,6492909.616006272,2244263.374771164,7078287.499174879 
 03/04  16:00:00,14.583333333333334,2749864.7038951895,5410316.427652036,2211946.343986353,4376890.654747308,2244263.3747711589,4475874.558827121 
 03/04  17:00:00,14.416666666666666,2749864.703895177,3934664.0713473504,2211670.670300341,3108964.9405716166,2244263.374771169,3180674.487103305 
 03/04  18:00:00,12.25,2836217.932309458,0.0,2893308.730461831,0.0,2942640.769271551,0.0 
 03/04  19:00:00,9.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  20:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  21:00:00,8.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  22:00:00,8.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  23:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  24:00:00,8.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  01:00:00,8.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  02:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  03:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  04:00:00,8.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  05:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  06:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  07:00:00,8.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  08:00:00,10.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  09:00:00,12.75,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  10:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  11:00:00,13.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  12:00:00,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  13:00:00,15.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  14:00:00,14.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  15:00:00,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  16:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  17:00:00,13.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  18:00:00,11.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  19:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  20:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  21:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  22:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  23:00:00,9.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/05  24:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/06  01:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/06  02:00:00,9.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/06  03:00:00,10.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/06  04:00:00,10.94166666666667,0.0,0.0,0.0,0.0,0.0,0.0 
 03/06  05:00:00,10.958333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/06  06:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/06  07:00:00,11.583333333333334,2749864.7038951956,0.0,3605257.6167296685,0.0,5689037.874034673,0.0 
 03/06  08:00:00,11.416666666666666,16682733.101598368,0.0,4458112.869191619,0.0,15020982.711265877,0.0 
 03/06  09:00:00,12.166666666666666,7803316.171718558,0.0,2837652.6626876678,0.0,3608859.64070236,0.0 
 03/06  10:00:00,13.0,5171206.259125885,0.0,2211670.670300356,0.0,2244263.3747711589,0.0 
 03/06  11:00:00,13.0,4859265.049666123,0.0,2056838.753202883,0.0,2244263.374771164,0.0 
 03/06  12:00:00,13.583333333333334,5219771.450666372,0.0,2214055.0782549164,0.0,2244263.374771164,0.0 
 03/06  13:00:00,13.416666666666666,15103258.890923463,0.0,2056838.7532028738,0.0,2244263.3747711644,0.0 
 03/06  14:00:00,13.0,6032518.648294009,0.0,2447701.705965503,0.0,2244263.37477117,0.0 
 03/06  15:00:00,13.0,5352053.542474137,0.0,2439568.829496669,0.0,2259497.4771624288,0.0 
 03/06  16:00:00,12.416666666666666,5837887.954630285,0.0,3155162.689890451,0.0,2491005.8653629005,0.0 
 03/06  17:00:00,12.0,6747298.361700665,0.0,2918056.59779177,0.0,2415142.396992814,0.0 
 03/06  18:00:00,10.833333333333334,18998453.66549882,0.0,5898290.646478296,0.0,5510243.825011091,0.0 
 03/06  19:00:00,10.0,6283253.79696391,882936.0656816688,9634192.682513539,0.0,9841951.09127491,0.0 
 03/06  20:00:00,10.583333333333334,5124269.219495868,0.0,7408928.085293207,0.0,8224138.661610218,0.0 
 03/06  21:00:00,10.416666666666666,6099422.06900491,0.0,8235493.266135506,0.0,9423126.420144225,0.0 
 03/06  22:00:00,10.0,7949777.20281424,0.0,10081995.383498382,0.0,11504155.459074766,0.0 
 03/06  23:00:00,10.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/06  24:00:00,9.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  01:00:00,7.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  02:00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  03:00:00,5.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  04:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  05:00:00,4.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  06:00:00,5.75,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  07:00:00,6.416666666666667,19617498.010622458,0.0,21978362.706376345,0.0,27178824.275370879,0.0 
 03/07  08:00:00,7.75,26717374.964961355,0.0,17919845.620790718,0.0,32921575.752822959,0.0 
 03/07  09:00:00,10.75,9835276.227586216,0.0,6899533.469380393,0.0,8859085.997720544,0.0 
 03/07  10:00:00,12.583333333333334,5720809.971932336,0.0,2733879.9832281556,0.0,2435122.6817958557,0.0 
 03/07  11:00:00,14.166666666666666,4962208.4786912309,4226557.370464378,2661282.118909336,2505981.8395517098,2504758.5497068145,2458323.020610622 
 03/07  12:00:00,15.0,5227186.161617573,11985709.295684187,3063938.815188449,7499488.309994137,2684642.3769991968,7119118.679913036 
 03/07  13:00:00,15.0,5798767.017882569,12160711.125062526,2733375.5959178588,6688650.564425033,2743101.03612448,6912444.887322803 
 03/07  14:00:00,15.0,5902588.8879454289,12455250.176531058,3392173.384040079,7680348.248266271,2900800.0798340409,7257828.422487289 
 03/07  15:00:00,14.416666666666666,5649710.734454489,5122226.662337033,3634313.1447570745,3297269.4355940639,3362904.686892988,3189357.510223728 
 03/07  16:00:00,14.0,6123125.782088868,0.0,4188425.8075009125,0.0,3563479.424921398,0.0 
 03/07  17:00:00,13.416666666666666,7288084.338253057,0.0,3856813.8020493385,0.0,3325698.377143688,0.0 
 03/07  18:00:00,11.833333333333334,17725007.62265285,0.0,3136720.077220953,0.0,2927793.6826513169,0.0 
 03/07  19:00:00,9.25,8233087.360387161,0.0,11883805.20209965,0.0,11899705.874852922,0.0 
 03/07  20:00:00,8.583333333333334,12071404.524629705,0.0,14311629.921582602,0.0,15092735.60190665,0.0 
 03/07  21:00:00,9.0,10949474.641121284,0.0,13142923.963899833,0.0,14484099.341467658,0.0 
 03/07  22:00:00,8.416666666666666,12997930.987766397,0.0,15107890.404501953,0.0,16800285.22872721,0.0 
 03/07  23:00:00,6.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  24:00:00,6.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  01:00:00,5.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  02:00:00,4.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  03:00:00,5.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  04:00:00,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  05:00:00,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  06:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  07:00:00,5.583333333333333,22080243.91295134,0.0,24817418.769493987,0.0,32762201.88952324,0.0 
 03/08  08:00:00,7.75,26821677.397435525,0.0,18102105.2733142,0.0,34099718.176458049,0.0 
 03/08  09:00:00,11.333333333333334,9826457.14198515,0.0,5732231.017820916,0.0,7287315.283312087,0.0 
 03/08  10:00:00,14.166666666666666,5547221.683952887,5055614.510138381,2723089.1287454639,2787486.8529164467,2421602.8874470025,2537045.688967119 
 03/08  11:00:00,15.583333333333334,4883756.891820271,20378481.514461519,2693033.154046832,12384233.7551096,2532609.585447243,12219020.356974233 
 03/08  12:00:00,16.583333333333333,5247424.468733858,33842478.48398278,3092293.240692766,21630561.903824204,2723970.3636627027,20901133.017583234 
 03/08  13:00:00,17.0,5502595.024162782,40097747.917178157,2800405.8151068959,23843460.95955104,2784916.039302784,24632194.031589185 
 03/08  14:00:00,17.0,5789935.3886790149,42744001.40322402,3429104.743658391,27416176.521907756,3012945.32378941,26787773.256549 
 03/08  15:00:00,16.416666666666669,5625218.030873715,35278785.19385938,3718732.570936399,23786661.635337514,3498083.9960423058,24117392.64597962 
 03/08  16:00:00,15.416666666666666,5965725.862235468,22666016.066195404,4274101.351953169,15970265.141024974,3742686.5491032029,15436062.327405898 
 03/08  17:00:00,14.416666666666666,7252252.83873609,8601873.47691218,4053124.222170693,5114295.304159525,3540702.2401535615,4652978.755031993 
 03/08  18:00:00,12.25,15731564.839067404,0.0,2983710.4314631216,0.0,2775052.907733464,0.0 
 03/08  19:00:00,10.416666666666666,3676581.481898031,0.0,7673259.363478141,0.0,7564229.909087275,0.0 
 03/08  20:00:00,10.0,6939588.999739071,0.0,9638663.039313104,0.0,10281277.330195694,0.0 
 03/08  21:00:00,9.416666666666666,9291971.16959269,0.0,11634598.876660744,0.0,12835662.02472296,0.0 
 03/08  22:00:00,9.0,11026569.739654102,0.0,13096425.625603233,0.0,14669625.672984638,0.0 
 03/08  23:00:00,8.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  24:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/09  01:00:00,7.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0 
 03/09  02:00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/09  03:00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/09  04:00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/09  05:00:00,6.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0 
 03/09  06:00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/09  07:00:00,6.583333333333333,19001720.597265439,0.0,21331704.181548299,0.0,24411031.498168734,0.0 
 03/09  08:00:00,9.333333333333334,20164519.372298458,0.0,12348625.792620084,0.0,23193154.68612654,0.0 
 03/09  09:00:00,13.333333333333334,8487117.588309097,4709368.199300917,2611975.21217345,1897192.6397785494,2904499.419868902,1807504.8883770677 
 03/09  10:00:00,16.166666666666669,5390031.1558829699,32405453.519749974,2777931.664980864,19012084.754986094,2460862.6813756485,17933872.33730782 
 03/09  11:00:00,17.583333333333333,4843962.470377978,47653799.974330279,2780797.00843013,30035781.942900607,2605996.816637468,29858845.375904364 
 03/09  12:00:00,18.583333333333333,5314788.615862153,62875680.70507383,3200756.2790528095,40874745.56257458,2805192.9150835725,39805095.91461577 
 03/09  13:00:00,19.0,5334238.603298618,66455910.04473831,2769457.5976330388,40310233.47602729,2783934.479832716,42009914.778068859 
 03/09  14:00:00,18.416666666666669,6155886.309552198,67490972.85590042,3686380.8584743028,43677925.99338766,3217662.339902306,42978746.45895102 
 03/09  15:00:00,18.0,5723470.956118087,66451476.099872488,3779551.048572812,44939489.62493766,3682847.0784957406,46562625.2427006 
 03/09  16:00:00,18.0,5746791.910298215,68407472.17237254,4180505.504916739,48335266.51591842,3803142.7941022498,48598205.41862937 
 03/09  17:00:00,17.416666666666669,6565837.99314549,64297219.755409169,4025849.901716469,42031715.93134661,3676009.312017353,42053667.67375279 
 03/09  18:00:00,14.666666666666666,8980198.327781599,18205452.39357471,2422218.4606041598,8862577.059907355,2410513.8326519664,8923222.699139815 
 03/09  19:00:00,13.0,2966031.6662775275,0.0,2211670.670300359,0.0,2244263.374771164,0.0 
 03/09  20:00:00,12.416666666666666,2749864.703895182,0.0,2211670.670300356,0.0,2244263.374771164,0.0 
 03/09  21:00:00,11.416666666666666,2749864.703895182,0.0,3554809.3385985626,0.0,4325613.461343847,0.0 
 03/09  22:00:00,11.0,3386103.9177156134,0.0,5383605.64652407,0.0,6582237.494964946,0.0 
 03/09  23:00:00,10.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/09  24:00:00,8.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/10  01:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/10  02:00:00,8.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/10  03:00:00,7.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/10  04:00:00,6.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0 
 03/10  05:00:00,6.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/10  06:00:00,6.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0 
 03/10  07:00:00,8.333333333333334,13254945.434402913,0.0,15477051.009816874,0.0,18491787.02415637,0.0 
 03/10  08:00:00,12.333333333333334,17104230.29466136,0.0,3624723.0890981389,0.0,8064010.392221814,0.0 
 03/10  09:00:00,16.333333333333333,7484236.05818954,35419254.14484296,2750815.61175275,17683325.514069864,2527195.4142871538,17325430.90492708 
 03/10  10:00:00,19.75,5166080.902266446,63474913.615821968,2980594.7615839999,39403765.940878409,2605355.7047415359,37434464.242896 
 03/10  11:00:00,22.166666666666669,4966418.030070972,85569067.95603925,3015956.552873484,54428514.98262336,2840684.0974569597,52979457.9563379 
 03/10  12:00:00,23.0,5571157.237041454,99505986.11093934,3536185.5586737657,65704796.4964214,3066817.414448686,61002659.25218901 
 03/10  13:00:00,23.0,5825744.321772291,102172872.94535303,3086349.203516054,59967830.44200319,3127239.3869236896,61932170.240880448 
 03/10  14:00:00,22.416666666666669,6484269.323179253,102728650.34195924,4206651.859335204,69037271.6679487,3871016.836276426,67685454.23832397 
 03/10  15:00:00,22.0,6048147.631542719,94850376.67167327,4420156.973995225,68291748.02080192,4580652.3284485819,72221763.73664654 
 03/10  16:00:00,22.0,6085986.956467458,95181006.7902664,4873777.89691133,72143655.91891459,4704198.637787233,73379818.3136763 
 03/10  17:00:00,20.833333333333333,6733289.722977212,87758725.23861061,4550804.819676183,60632508.42569587,4355196.402398147,61188102.169657368 
 03/10  18:00:00,18.25,5915383.341908103,51094408.970733698,2573092.028747496,27553932.910765165,2554607.3578444377,28439280.96837085 
 03/10  19:00:00,14.666666666666666,2993606.711959793,7207849.958476849,2219338.5239513537,5283363.079074691,2247209.062855822,5434264.064133298 
 03/10  20:00:00,13.0,2749864.7038951904,0.0,2211670.670300336,0.0,2244263.374771164,0.0 
 03/10  21:00:00,12.416666666666666,2749864.7038951797,0.0,2211670.6703003339,0.0,2244263.374771161,0.0 
 03/10  22:00:00,11.416666666666666,2749864.7038951769,0.0,3532872.7996363027,0.0,4709404.132043872,0.0 
 03/10  23:00:00,10.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/10  24:00:00,9.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  01:00:00,9.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  02:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  03:00:00,8.25,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  04:00:00,7.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  05:00:00,7.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  06:00:00,7.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  07:00:00,8.583333333333334,12280431.092833054,0.0,14482719.289315753,0.0,17408196.69970803,0.0 
 03/11  08:00:00,12.5,3420376.6756569605,1304115.7106531445,4261860.293312708,1113438.519415702,7867423.840551873,1085848.382308967 
 03/11  09:00:00,17.916666666666669,2811935.540167573,30959415.814077688,2595748.057858341,26305405.60250312,2414526.278016518,26048184.012591699 
 03/11  10:00:00,21.75,2917418.6232401707,58036449.97643021,2648429.3591073,48012732.10429147,2438274.7539405266,47177679.62981212 
 03/11  11:00:00,23.583333333333333,2906606.5045885655,65877009.971014,2635287.590348905,55931689.280778307,2518466.816348947,54857023.82894917 
 03/11  12:00:00,24.0,3202735.6223952018,72185462.39646381,2911382.5801905526,62275818.46292025,2703747.236077712,60201935.969665598 
 03/11  13:00:00,24.0,2915162.71711611,67646587.14199214,2738426.5367413328,59491340.139819357,2767908.110298804,61459285.92145426 
 03/11  14:00:00,24.0,2749864.7038951849,61273370.72326854,2897299.428583838,62117371.10479958,2799613.478863816,61977781.565313089 
 03/11  15:00:00,22.833333333333333,2749864.7038951877,57172791.08087317,2857618.6431755039,55798143.23646909,2958426.237420734,58406102.385226789 
 03/11  16:00:00,22.0,2749864.7038951816,55642827.494501087,3037907.554768338,53853292.35755277,2953459.105553433,53795576.778655219 
 03/11  17:00:00,19.666666666666669,2749864.7038951765,41876998.97545377,2737712.95412043,38197063.276987228,2701050.113721907,39471788.57767276 
 03/11  18:00:00,15.666666666666666,2749864.703895177,12164886.887126107,2211670.6703003377,10521249.467468236,2244263.3747711658,10824814.164665677 
 03/11  19:00:00,12.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  20:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  21:00:00,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  22:00:00,10.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  23:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  24:00:00,9.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  01:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  02:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  03:00:00,8.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  04:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  05:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  06:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  07:00:00,8.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  08:00:00,11.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  09:00:00,16.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  10:00:00,20.333333333333333,0.0,0.0,1109673.4392704433,22247331.12350363,0.0,0.0 
 03/12  11:00:00,21.416666666666669,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  12:00:00,19.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  13:00:00,20.166666666666669,0.0,0.0,1504224.2682376109,34274091.696335557,1133195.3924337459,28866151.057777708 
 03/12  14:00:00,19.25,0.0,0.0,737223.5567667855,17751274.14050229,0.0,0.0 
 03/12  15:00:00,18.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  16:00:00,17.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  17:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  18:00:00,15.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  19:00:00,13.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  20:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  21:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  22:00:00,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  23:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  24:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/13  01:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/13  02:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/13  03:00:00,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/13  04:00:00,11.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/13  05:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/13  06:00:00,11.416666666666666,2944233.520981004,0.0,3553452.2964895318,0.0,5603978.933197711,0.0 
 03/13  07:00:00,11.583333333333334,16620312.034666565,0.0,3195791.2815008407,0.0,4877755.37929347,0.0 
 03/13  08:00:00,13.166666666666666,8115114.559948244,504629.5425464057,2355027.4980459238,0.0,2244263.374771164,0.0 
 03/13  09:00:00,14.0,6114163.735156002,413899.956870459,2885094.877515897,0.0,2330757.723079689,0.0 
 03/13  10:00:00,15.75,5282803.778380397,32182406.736650655,2634061.6123776596,18059767.607007125,2283645.354411593,16232762.737195757 
 03/13  11:00:00,16.416666666666669,5559843.377308171,42761381.98274089,2849293.7053917425,24944433.694268217,2266987.3476806215,21361805.093352677 
 03/13  12:00:00,16.0,6132328.222902486,37243308.90166272,2313870.623199828,17611306.635691026,2247682.995813137,17307015.696881758 
 03/13  13:00:00,16.583333333333333,6153875.524884568,46453162.05848434,3446583.4243569166,28803444.54599682,2562327.339607894,24698352.6508162 
 03/13  14:00:00,17.583333333333333,5545789.030489576,57799093.10451989,3565099.144854283,38596214.897505279,3053942.444943394,37082318.48598247 
 03/13  15:00:00,18.0,5622921.66685362,63498322.548962738,4045371.570273264,44605504.53213858,3377231.024928147,42952425.57864887 
 03/13  16:00:00,16.833333333333333,6838873.130889051,52397215.27524365,4580754.008982341,35557795.92646125,3904502.261409512,34513717.44549811 
 03/13  17:00:00,14.833333333333334,7446228.962593956,17111170.491761768,2711108.747337143,8295336.421741992,2637671.0999587986,8254222.974536352 
 03/13  18:00:00,13.416666666666666,3158884.212018675,0.0,2372028.699028362,0.0,2362446.9275231536,0.0 
 03/13  19:00:00,13.0,2749864.703895183,0.0,2211670.670300356,0.0,2244263.374771164,0.0 
 03/13  20:00:00,13.0,2749864.7038951835,0.0,2211670.670300351,0.0,2244263.3747711589,0.0 
 03/13  21:00:00,12.416666666666666,2749864.7038951909,0.0,2211670.670300351,0.0,2244263.3747711589,0.0 
 03/13  22:00:00,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/13  23:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/13  24:00:00,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  01:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  02:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  03:00:00,9.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  04:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  05:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  06:00:00,9.0,10443985.990464308,0.0,12621911.54828196,0.0,14861696.347641327,0.0 
