Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/01  01:00:00,46084989.846407588,46084989.84640758,6791184.0 
 01/01  02:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/01  03:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/01  04:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/01  05:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/01  06:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/01  07:00:00,60868338.13928088,60868338.139280889,6791184.0 
 01/01  08:00:00,44735376.00702862,44735376.00702862,6791184.0 
 01/01  09:00:00,44549279.07619606,44549279.07619606,6791184.0 
 01/01  10:00:00,44530631.45924014,44530631.45924014,6791184.0 
 01/01  11:00:00,44556391.98529346,44556391.98529346,6791184.0 
 01/01  12:00:00,44534147.75893186,44534147.75893186,6791184.0 
 01/01  13:00:00,44530631.45924014,44530631.45924014,6791184.0 
 01/01  14:00:00,44530631.45924014,44530631.45924014,6791184.0 
 01/01  15:00:00,44535414.47618249,44535414.47618249,6791184.0 
 01/01  16:00:00,44574137.81574895,44574137.81574895,6791184.0 
 01/01  17:00:00,51249525.1003658,51249525.1003658,6791184.0 
 01/01  18:00:00,64041927.83819962,64041927.83819963,6791184.0 
 01/01  19:00:00,56445378.60166331,56445378.60166331,6791184.0 
 01/01  20:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/01  21:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/01  22:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/01  23:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/01  24:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/02  01:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/02  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/02  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/02  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/02  05:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/02  06:00:00,58162225.08261116,58162225.08261116,6791184.0 
 01/02  07:00:00,103661487.0140109,103661487.01401092,27336793.05257218 
 01/02  08:00:00,198436543.90928,198436543.90927995,26140608.513066766 
 01/02  09:00:00,269716090.0218896,269716090.02188959,11559340.925527458 
 01/02  10:00:00,229941443.6997522,229941443.69975216,6791184.0 
 01/02  11:00:00,224216512.48019288,224216512.48019288,6791184.0 
 01/02  12:00:00,233322085.9275245,233322085.9275245,11367859.290392658 
 01/02  13:00:00,233814416.90988625,233814416.90988619,25841431.67267014 
 01/02  14:00:00,237339511.76714225,237339511.76714225,25623536.2201827 
 01/02  15:00:00,223926655.51935659,223926655.51935656,15518542.270526534 
 01/02  16:00:00,224307562.14306764,224307562.1430676,15487418.364770638 
 01/02  17:00:00,247547401.93713648,247547401.93713645,23078671.708863874 
 01/02  18:00:00,212873734.60774724,212873734.60774724,32561070.957424188 
 01/02  19:00:00,117760272.14088488,117760272.14088488,51587515.00014683 
 01/02  20:00:00,103712515.86509384,103712515.86509386,63122460.14040081 
 01/02  21:00:00,104140799.97535947,104140799.9753595,80696367.30707088 
 01/02  22:00:00,104062739.71797052,104062739.7179705,79598545.10384992 
 01/02  23:00:00,73301957.30496589,73301957.3049659,6791184.0 
 01/02  24:00:00,70207061.25759147,70207061.25759147,6791184.0 
 01/03  01:00:00,57335709.94418401,57335709.94418401,6791184.0 
 01/03  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/03  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/03  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/03  05:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/03  06:00:00,58162225.08261116,58162225.08261116,6791184.0 
 01/03  07:00:00,111440351.46111113,111440351.46111113,106514079.06273963 
 01/03  08:00:00,192255490.9509342,192255490.95093418,93932981.5652596 
 01/03  09:00:00,270536173.6684208,270536173.6684208,38096239.26506747 
 01/03  10:00:00,230875795.28863917,230875795.28863908,10215210.377074596 
 01/03  11:00:00,225345622.86524243,225345622.86524243,6791184.0 
 01/03  12:00:00,249279674.71444763,249279674.71444763,15947544.671852138 
 01/03  13:00:00,261898310.96610699,261898310.9661069,25835658.755591759 
 01/03  14:00:00,264546317.81072385,264546317.81072385,25620776.56623476 
 01/03  15:00:00,248746219.41710837,248746219.4171083,15516039.608108614 
 01/03  16:00:00,248262783.9022214,248262783.90222139,15483286.557977722 
 01/03  17:00:00,254573604.14967869,254573604.14967866,20384692.649381844 
 01/03  18:00:00,205006351.09688346,205006351.09688337,11044753.617433086 
 01/03  19:00:00,114628121.57777454,114628121.57777454,14936404.557526088 
 01/03  20:00:00,98265498.92110372,98265498.92110372,12607996.399831163 
 01/03  21:00:00,93165322.14128913,93165322.14128913,24227883.02302473 
 01/03  22:00:00,91108729.15229708,91108729.1522971,51563867.84754646 
 01/03  23:00:00,73301957.30496589,73301957.3049659,6791184.0 
 01/03  24:00:00,70207061.25759147,70207061.25759147,6791184.0 
 01/04  01:00:00,57335709.94418401,57335709.94418401,6791184.0 
 01/04  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/04  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/04  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/04  05:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/04  06:00:00,58162225.08261116,58162225.08261116,6791184.0 
 01/04  07:00:00,93301260.46767016,93301260.46767016,69626171.549091 
 01/04  08:00:00,150480253.6557601,150480253.65576015,33291792.58811728 
 01/04  09:00:00,263576619.00956888,263576619.00956888,7135841.438402628 
 01/04  10:00:00,241886821.81822709,241886821.81822706,6791184.0 
 01/04  11:00:00,246841786.28895546,246841786.28895546,6791184.0 
 01/04  12:00:00,263330315.7947451,263330315.79474507,15948496.101085209 
 01/04  13:00:00,266839809.49111764,266839809.49111764,25817598.094034085 
 01/04  14:00:00,277714692.52951297,277714692.52951297,25619096.75301947 
 01/04  15:00:00,263231730.94347496,263231730.9434749,15520206.85974524 
 01/04  16:00:00,258020747.61880989,258020747.6188098,15488995.811492909 
 01/04  17:00:00,265867276.23304302,265867276.233043,20384251.699550567 
 01/04  18:00:00,210649283.6764702,210649283.67647017,11041848.88807101 
 01/04  19:00:00,116788354.80672902,116788354.80672902,10970260.355885959 
 01/04  20:00:00,97528109.73448248,97528109.73448248,15177972.17682483 
 01/04  21:00:00,91339209.2203237,91339209.2203237,25319305.18938058 
 01/04  22:00:00,86840142.43702567,86840142.4370257,28685427.06948131 
 01/04  23:00:00,73301957.30496589,73301957.3049659,6791184.0 
 01/04  24:00:00,70207061.25759147,70207061.25759147,6791184.0 
 01/05  01:00:00,57335709.94418401,57335709.94418401,6791184.0 
 01/05  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/05  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/05  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/05  05:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/05  06:00:00,58162225.08261116,58162225.08261116,6791184.0 
 01/05  07:00:00,88196302.49393504,88196302.49393505,82093097.60471222 
 01/05  08:00:00,147756855.22370906,147756855.22370909,67206753.02386713 
 01/05  09:00:00,264660855.87834744,264660855.8783474,17958463.257281249 
 01/05  10:00:00,237529611.5675099,237529611.56750987,6791184.0 
 01/05  11:00:00,242764760.68283398,242764760.68283386,6791184.0 
 01/05  12:00:00,258997088.52176804,258997088.521768,15948928.665991705 
 01/05  13:00:00,262763785.9457555,262763785.94575549,25838896.538755459 
 01/05  14:00:00,267990365.2171547,267990365.21715469,25620713.804329888 
 01/05  15:00:00,250887950.6961096,250887950.6961096,15519238.715930794 
 01/05  16:00:00,244849093.6716301,244849093.6716301,15488434.44766295 
 01/05  17:00:00,250145913.32746483,250145913.32746474,20385145.995757428 
 01/05  18:00:00,204307709.0932751,204307709.09327508,11042383.421680976 
 01/05  19:00:00,114794007.73143725,114794007.73143727,14698542.48747725 
 01/05  20:00:00,97528109.73448248,97528109.73448248,24914430.87625716 
 01/05  21:00:00,91339209.2203237,91339209.2203237,39947855.134186308 
 01/05  22:00:00,86696647.35408427,86696647.35408427,30987327.27808421 
 01/05  23:00:00,73301957.30496589,73301957.3049659,6791184.0 
 01/05  24:00:00,70207061.25759147,70207061.25759147,6791184.0 
 01/06  01:00:00,57335709.94418401,57335709.94418401,6791184.0 
 01/06  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/06  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/06  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/06  05:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/06  06:00:00,58162225.08261116,58162225.08261116,6791184.0 
 01/06  07:00:00,84724060.77179924,84724060.77179924,49460236.654748369 
 01/06  08:00:00,142545559.1787937,142545559.17879368,42676167.05825937 
 01/06  09:00:00,265191698.6529662,265191698.65296615,17512857.640663864 
 01/06  10:00:00,241717638.621742,241717638.62174196,6791184.0 
 01/06  11:00:00,249996327.32400844,249996327.32400844,6791184.0 
 01/06  12:00:00,266596916.20457209,266596916.20457209,15949446.941067093 
 01/06  13:00:00,269542947.35549548,269542947.35549548,25840616.355135416 
 01/06  14:00:00,278385332.24996247,278385332.24996247,25622256.66784355 
 01/06  15:00:00,262683533.5077724,262683533.5077724,15520241.531211537 
 01/06  16:00:00,257775292.21944166,257775292.21944166,15490618.155156546 
 01/06  17:00:00,263963234.4984472,263963234.49844719,20385612.119678577 
 01/06  18:00:00,208298459.72291244,208298459.7229124,19531238.30260265 
 01/06  19:00:00,115275267.82922726,115275267.82922726,37018153.23185753 
 01/06  20:00:00,97528199.45291636,97528199.45291636,39068819.18167961 
 01/06  21:00:00,91339209.2203237,91339209.2203237,45458366.969263348 
 01/06  22:00:00,86696647.35408427,86696647.35408427,39820994.260445337 
 01/06  23:00:00,73301957.30496589,73301957.3049659,6791184.0 
 01/06  24:00:00,70207061.25759147,70207061.25759147,6791184.0 
 01/07  01:00:00,46085118.601663317,46085118.60166331,6791184.0 
 01/07  02:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/07  03:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/07  04:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/07  05:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/07  06:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/07  07:00:00,86578350.39018484,86578350.39018485,70829062.86388056 
 01/07  08:00:00,99598486.11020999,99598486.11020999,65064956.091684449 
 01/07  09:00:00,112997044.58156057,112997044.58156057,14575014.508017194 
 01/07  10:00:00,130915527.6317568,130915527.63175681,6791184.0 
 01/07  11:00:00,138846756.23505674,138846756.23505674,6791184.0 
 01/07  12:00:00,154825518.11740125,154825518.11740128,6791184.0 
 01/07  13:00:00,116491179.44484414,116491179.44484413,6791184.0 
 01/07  14:00:00,100355216.97583135,100355216.97583133,6791184.0 
 01/07  15:00:00,85420650.75156178,85420650.75156179,6791184.0 
 01/07  16:00:00,71850182.5390054,71850182.53900542,6791184.0 
 01/07  17:00:00,73655776.10754729,73655776.1075473,6791184.0 
 01/07  18:00:00,78211093.35461284,78211093.35461284,6791184.0 
 01/07  19:00:00,64041927.83819962,64041927.83819963,6791184.0 
 01/07  20:00:00,48630498.601663317,48630498.60166331,6791184.0 
 01/07  21:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/07  22:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/07  23:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/07  24:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/08  01:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/08  02:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/08  03:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/08  04:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/08  05:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/08  06:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/08  07:00:00,60868103.81922556,60868103.819225568,6791184.0 
 01/08  08:00:00,44732779.34261477,44732779.342614758,6791184.0 
 01/08  09:00:00,44564171.37223609,44564171.37223608,6791184.0 
 01/08  10:00:00,44530632.33352685,44530632.33352685,6791184.0 
 01/08  11:00:00,44530631.45924014,44530631.45924014,6791184.0 
 01/08  12:00:00,52263233.25241427,52263233.252414267,6791184.0 
 01/08  13:00:00,55968029.7468684,55968029.74686841,6791184.0 
 01/08  14:00:00,60984860.23525504,60984860.23525505,6791184.0 
 01/08  15:00:00,52240428.46867776,52240428.46867776,6791184.0 
 01/08  16:00:00,45385907.41103002,45385907.41103002,6791184.0 
 01/08  17:00:00,48029377.52642034,48029377.52642034,6791184.0 
 01/08  18:00:00,64041927.83819962,64041927.83819963,6791184.0 
 01/08  19:00:00,56445378.60166331,56445378.60166331,6791184.0 
 01/08  20:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/08  21:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/08  22:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/08  23:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/08  24:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/09  01:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/09  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/09  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/09  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/09  05:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/09  06:00:00,58162225.08261116,58162225.08261116,6791184.0 
 01/09  07:00:00,107240386.40704465,107240386.40704468,110888536.11753501 
 01/09  08:00:00,174792443.98400248,174792443.98400248,92578907.65928106 
 01/09  09:00:00,268336710.15910948,268336710.15910945,36867850.80989614 
 01/09  10:00:00,231292607.87243165,231292607.87243159,8484205.82277577 
 01/09  11:00:00,235152883.08119459,235152883.0811946,6791184.0 
 01/09  12:00:00,259949205.29018224,259949205.29018215,11371185.544850558 
 01/09  13:00:00,263333623.17654098,263333623.17654098,25825339.259154548 
 01/09  14:00:00,268783590.0601536,268783590.06015369,25626527.052275573 
 01/09  15:00:00,249580029.37964995,249580029.3796499,15531724.810210642 
 01/09  16:00:00,241895592.0644415,241895592.0644415,15506104.521254609 
 01/09  17:00:00,248860251.91360153,248860251.9136015,20386056.90097745 
 01/09  18:00:00,206730202.5579702,206730202.55797018,13449354.718604722 
 01/09  19:00:00,114718688.76246917,114718688.76246917,28553218.841580847 
 01/09  20:00:00,97528109.73448248,97528109.73448248,24834300.03410884 
 01/09  21:00:00,92091314.35202457,92091314.35202456,36395663.32116084 
 01/09  22:00:00,89897900.09975375,89897900.09975374,61328948.13424374 
 01/09  23:00:00,73301957.30496589,73301957.3049659,6791184.0 
 01/09  24:00:00,70207061.25759147,70207061.25759147,6791184.0 
 01/10  01:00:00,57335709.94418401,57335709.94418401,6791184.0 
 01/10  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/10  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/10  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/10  05:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/10  06:00:00,58162225.08261116,58162225.08261116,6791184.0 
 01/10  07:00:00,97265307.18935254,97265307.18935254,100858890.34268677 
 01/10  08:00:00,157135918.10289274,157135918.10289277,80584094.08198749 
 01/10  09:00:00,266509824.90499107,266509824.90499104,26877646.19989716 
 01/10  10:00:00,235841437.0462329,235841437.04623286,6791184.0 
 01/10  11:00:00,241344870.9099849,241344870.9099849,6791184.0 
 01/10  12:00:00,254795577.81896637,254795577.81896634,15957021.643660427 
 01/10  13:00:00,260099455.15780304,260099455.157803,25824422.09695563 
 01/10  14:00:00,268288538.5397842,268288538.53978423,25626369.11460652 
 01/10  15:00:00,250398913.8567115,250398913.8567115,15552168.87423465 
 01/10  16:00:00,239177033.88910244,239177033.88910235,15519732.434461013 
 01/10  17:00:00,248014602.15360279,248014602.15360276,20381739.988818416 
 01/10  18:00:00,206148243.51890738,206148243.51890735,12925901.418809984 
 01/10  19:00:00,114812331.19878637,114812331.19878635,19460431.11793124 
 01/10  20:00:00,97528109.73448248,97528109.73448248,33571127.7941522 
 01/10  21:00:00,91402496.09241426,91402496.09241426,59254895.7354451 
 01/10  22:00:00,87557301.9112422,87557301.9112422,69846767.69408164 
 01/10  23:00:00,73301957.30496589,73301957.3049659,6791184.0 
 01/10  24:00:00,70207061.25759147,70207061.25759147,6791184.0 
 01/11  01:00:00,57335709.94418401,57335709.94418401,6791184.0 
 01/11  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/11  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/11  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/11  05:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/11  06:00:00,58162225.08261116,58162225.08261116,6791184.0 
 01/11  07:00:00,89459237.6464564,89459237.64645642,89917415.41537109 
 01/11  08:00:00,148491907.89026926,148491907.89026926,75615862.27202302 
 01/11  09:00:00,266274917.0133459,266274917.01334585,34633826.662504468 
 01/11  10:00:00,232582578.40157349,232582578.4015734,8228543.854320486 
 01/11  11:00:00,228904008.55988968,228904008.55988968,6791184.0 
 01/11  12:00:00,253370560.21447844,253370560.21447838,15962064.40803886 
 01/11  13:00:00,257903169.8314799,257903169.8314799,25841856.853650404 
 01/11  14:00:00,262487235.21601088,262487235.2160109,25629976.720638157 
 01/11  15:00:00,244616185.73410899,244616185.73410896,15546773.664321209 
 01/11  16:00:00,234907937.21271853,234907937.2127185,15515558.131448832 
 01/11  17:00:00,247755206.25095964,247755206.25095959,20379516.667663818 
 01/11  18:00:00,209521778.89368139,209521778.89368136,19697291.521084105 
 01/11  19:00:00,115289918.03887068,115289918.03887068,31747909.80314742 
 01/11  20:00:00,97528109.73448248,97528109.73448248,31792548.79718364 
 01/11  21:00:00,91339209.2203237,91339209.2203237,37245101.73241056 
 01/11  22:00:00,86913028.99137409,86913028.9913741,48146593.38181515 
 01/11  23:00:00,73301957.30496589,73301957.3049659,6791184.0 
 01/11  24:00:00,70207061.25759147,70207061.25759147,6791184.0 
 01/12  01:00:00,57335709.94418401,57335709.94418401,6791184.0 
 01/12  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/12  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/12  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/12  05:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/12  06:00:00,58162225.08261116,58162225.08261116,6791184.0 
 01/12  07:00:00,84718733.19289577,84718733.19289577,66790654.73159237 
 01/12  08:00:00,141161288.13732548,141161288.13732548,66396343.297152567 
 01/12  09:00:00,265835711.0526108,265835711.05261079,47646980.30569034 
 01/12  10:00:00,233249089.5574547,233249089.55745466,19096881.480499254 
 01/12  11:00:00,226609519.21098946,226609519.21098946,6791184.0 
 01/12  12:00:00,248288333.66156549,248288333.66156546,12061634.758979695 
 01/12  13:00:00,264462809.842705,264462809.842705,25892166.19914816 
 01/12  14:00:00,271678557.6540494,271678557.6540494,24847529.18347223 
 01/12  15:00:00,254156989.4052405,254156989.40524055,15534239.49802664 
 01/12  16:00:00,255016858.32004059,255016858.3200406,15512315.086829037 
 01/12  17:00:00,256724031.99909113,256724031.99909107,20371376.216822458 
 01/12  18:00:00,205198115.92123807,205198115.92123807,15308842.11344382 
 01/12  19:00:00,114903465.54382822,114903465.54382824,6791184.0 
 01/12  20:00:00,97528109.73448248,97528109.73448248,15635850.106577669 
 01/12  21:00:00,91339209.2203237,91339209.2203237,16778305.31987306 
 01/12  22:00:00,86696647.35408427,86696647.35408427,42464631.22512151 
 01/12  23:00:00,73301957.30496589,73301957.3049659,6791184.0 
 01/12  24:00:00,70207061.25759147,70207061.25759147,6791184.0 
 01/13  01:00:00,57335709.94418401,57335709.94418401,6791184.0 
 01/13  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/13  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/13  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/13  05:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/13  06:00:00,58162225.08261116,58162225.08261116,6791184.0 
 01/13  07:00:00,85577933.43120772,85577933.43120772,71351418.23806648 
 01/13  08:00:00,144054007.34839878,144054007.34839878,45810311.39263275 
 01/13  09:00:00,265741774.201113,265741774.20111294,17263813.018639156 
 01/13  10:00:00,246210290.4142207,246210290.4142207,6791184.0 
 01/13  11:00:00,264056572.9834324,264056572.9834324,6791184.0 
 01/13  12:00:00,288462110.4205954,288462110.4205953,15961610.937633548 
 01/13  13:00:00,297941109.9646903,297941109.96469029,25845560.347197676 
 01/13  14:00:00,311714661.9922159,311714661.9922158,25314110.494751045 
 01/13  15:00:00,298967257.5192576,298967257.5192576,15840689.53721023 
 01/13  16:00:00,285386345.561694,285386345.5616939,15514380.15181458 
 01/13  17:00:00,289440582.0926437,289440582.0926437,20291950.97631913 
 01/13  18:00:00,217504771.47894816,217504771.47894813,11166142.73416309 
 01/13  19:00:00,114885373.25494239,114885373.25494239,10979734.793514129 
 01/13  20:00:00,101245228.34021306,101245228.34021308,6791184.0 
 01/13  21:00:00,92409037.14980895,92409037.14980895,6791184.0 
 01/13  22:00:00,86696647.35408427,86696647.35408427,6881157.0155324679 
 01/13  23:00:00,73301957.30496589,73301957.3049659,6791184.0 
 01/13  24:00:00,70207061.25759147,70207061.25759147,6791184.0 
 01/14  01:00:00,46085118.601663317,46085118.60166331,6791184.0 
 01/14  02:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/14  03:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/14  04:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/14  05:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/14  06:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/14  07:00:00,85125395.86679055,85125395.86679057,42229529.32634886 
 01/14  08:00:00,93514078.74965197,93514078.74965197,11284269.631915402 
 01/14  09:00:00,124442881.58757258,124442881.58757259,6791184.0 
 01/14  10:00:00,146917613.26310746,146917613.26310746,6791184.0 
 01/14  11:00:00,161953179.18932019,161953179.18932016,6791184.0 
 01/14  12:00:00,182646759.69108344,182646759.69108344,6791184.0 
 01/14  13:00:00,146215239.65227527,146215239.65227527,6791184.0 
 01/14  14:00:00,132811729.29392584,132811729.29392582,6791184.0 
 01/14  15:00:00,128914243.17171675,128914243.17171675,6791184.0 
 01/14  16:00:00,117212158.29524163,117212158.29524163,6791184.0 
 01/14  17:00:00,110869766.48028249,110869766.48028247,6791184.0 
 01/14  18:00:00,110538970.8892421,110538970.88924209,6791184.0 
 01/14  19:00:00,64041927.83819962,64041927.83819963,6791184.0 
 01/14  20:00:00,48630498.601663317,48630498.60166331,6791184.0 
 01/14  21:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/14  22:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/14  23:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/14  24:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/15  01:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/15  02:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/15  03:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/15  04:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/15  05:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/15  06:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/15  07:00:00,60883017.5052787,60883017.50527871,6791184.0 
 01/15  08:00:00,44868212.03961693,44868212.03961692,6791184.0 
 01/15  09:00:00,44555414.72487425,44555414.72487425,6791184.0 
 01/15  10:00:00,44530631.45924014,44530631.45924014,6791184.0 
 01/15  11:00:00,44530631.45924014,44530631.45924014,6791184.0 
 01/15  12:00:00,44530631.45924014,44530631.45924014,6791184.0 
 01/15  13:00:00,44530631.45924014,44530631.45924014,6791184.0 
 01/15  14:00:00,44542579.71346376,44542579.71346376,6791184.0 
 01/15  15:00:00,46833008.918591339,46833008.918591339,6791184.0 
 01/15  16:00:00,56676333.334176968,56676333.33417696,6791184.0 
 01/15  17:00:00,48184022.692801717,48184022.692801717,6791184.0 
 01/15  18:00:00,64041927.83819962,64041927.83819963,6791184.0 
 01/15  19:00:00,56445378.60166331,56445378.60166331,6791184.0 
 01/15  20:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/15  21:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/15  22:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/15  23:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/15  24:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/16  01:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/16  02:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/16  03:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/16  04:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/16  05:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/16  06:00:00,46085139.19145743,46085139.19145743,6791184.0 
 01/16  07:00:00,60871632.223752,60871632.22375201,6791184.0 
 01/16  08:00:00,44744485.643690887,44744485.643690887,6791184.0 
 01/16  09:00:00,44548021.47958424,44548021.47958424,6791184.0 
 01/16  10:00:00,44530631.45924014,44530631.45924014,6791184.0 
 01/16  11:00:00,44530631.45924014,44530631.45924014,6791184.0 
 01/16  12:00:00,44530631.45924014,44530631.45924014,6791184.0 
 01/16  13:00:00,44530631.45924014,44530631.45924014,6791184.0 
 01/16  14:00:00,44530631.45924014,44530631.45924014,6791184.0 
 01/16  15:00:00,44530631.45924014,44530631.45924014,6791184.0 
 01/16  16:00:00,44555528.63916801,44555528.63916801,6791184.0 
 01/16  17:00:00,45077061.19341965,45077061.19341964,6791184.0 
 01/16  18:00:00,64041927.83819962,64041927.83819963,6791184.0 
 01/16  19:00:00,56445378.60166331,56445378.60166331,6791184.0 
 01/16  20:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/16  21:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/16  22:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/16  23:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/16  24:00:00,48630519.19145743,48630519.19145743,6791184.0 
 01/17  01:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/17  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/17  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/17  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/17  05:00:00,57335738.170472148,57335738.170472148,6791184.0 
 01/17  06:00:00,58162225.08261116,58162225.08261116,6791184.0 
 01/17  07:00:00,96296551.34194486,96296551.34194486,6791184.0 
 01/17  08:00:00,138764237.4383862,138764237.43838624,6791184.0 
 01/17  09:00:00,295917286.5573941,295917286.557394,6791184.0 
 01/17  10:00:00,273953777.11785,273953777.11784997,6791184.0 
 01/17  11:00:00,274061246.9948298,274061246.9948297,6791184.0 
 01/17  12:00:00,290167612.52027407,290167612.520274,11375974.411530445 
 01/17  13:00:00,293170677.432539,293170677.43253889,25851951.053525405 
 01/17  14:00:00,303909030.72702518,303909030.72702518,25635183.868326807 
 01/17  15:00:00,279737755.1564216,279737755.15642157,15553797.287824445 
 01/17  16:00:00,276372643.56907775,276372643.56907775,15521540.271889054 
 01/17  17:00:00,296262949.1583193,296262949.1583193,20385375.718434596 
