Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PACU_VAV_BOT:Air System Total Heating Energy [J](Hourly),PACU_VAV_BOT:Air System Total Cooling Energy [J](Hourly),PACU_VAV_MID:Air System Total Heating Energy [J](Hourly),PACU_VAV_MID:Air System Total Cooling Energy [J](Hourly),PACU_VAV_TOP:Air System Total Heating Energy [J](Hourly),PACU_VAV_TOP:Air System Total Cooling Energy [J](Hourly) 
 04/13  16:00:00,18.833333333333333,8758706.88161572,111176116.5837357,7201776.883997496,83425660.43508679,7733814.239146158,90076914.86662928 
 04/13  17:00:00,18.583333333333333,7416029.049263174,98408308.1339209,3733387.845830507,59464129.81339376,3981504.3281867529,63171580.286701317 
 04/13  18:00:00,17.25,3513852.369528652,47440854.571911137,2600874.836580902,34948796.05730933,2597422.48127189,35206657.11538778 
 04/13  19:00:00,15.416666666666666,3053941.355840106,20371519.729629715,2436434.194192937,16278286.27094586,2432754.680518308,16193935.868870888 
 04/13  20:00:00,14.416666666666666,2982211.900522201,5720477.950324934,2420372.777258285,4654155.684348036,2424852.408741089,4649969.795106653 
 04/13  21:00:00,14.0,2954384.0659765598,0.0,2420372.77725829,0.0,2424852.408741089,0.0 
 04/13  22:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/13  23:00:00,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/13  24:00:00,14.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  01:00:00,12.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  02:00:00,13.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  03:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  04:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  05:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  06:00:00,13.416666666666666,3139165.001770557,0.0,2437153.3850222059,0.0,2424852.408741089,0.0 
 04/14  07:00:00,13.583333333333334,14743349.280955702,0.0,2420858.432966114,0.0,2424852.408741089,0.0 
 04/14  08:00:00,14.583333333333334,9154898.976829729,17440594.68980322,3500235.0430300126,7432641.334025998,2575866.659253252,5806718.008781081 
 04/14  09:00:00,15.583333333333334,7238137.217386859,33419797.17934459,4545088.9775994,21904240.422140294,3128646.620021105,17794823.454321118 
 04/14  10:00:00,16.0,6559041.282332456,37494144.14560147,4186758.8502601117,25161425.40176271,3395469.675789042,22816265.78499163 
 04/14  11:00:00,17.166666666666669,7009020.251192735,54769219.35697773,5261456.608960944,39814480.68156789,4224196.532439175,37245762.752049 
 04/14  12:00:00,17.416666666666669,7283928.385087457,55715322.45330689,4053693.740930862,35511402.41157973,3987556.6946128357,36302855.49992323 
 04/14  13:00:00,17.583333333333333,7826448.960884836,58349836.888396698,5966181.191354945,42420763.19573769,5745646.451411974,43514370.758963499 
 04/14  14:00:00,18.0,7312904.329813208,60602030.45954524,5795974.396597349,44776221.41157928,6378766.360318804,48467068.57061033 
 04/14  15:00:00,18.0,6748586.037243005,58997345.06897039,5379528.597331382,43835357.27865168,5448030.508870923,45864736.60814099 
 04/14  16:00:00,16.833333333333333,7541155.599165676,48624526.24025187,5036529.071157532,33625265.082999739,4798249.366050125,34108153.8020481 
 04/14  17:00:00,14.833333333333334,8144725.510442573,17265170.418957876,2828997.049239247,8349471.983127099,2690579.473184883,8120048.619890619 
 04/14  18:00:00,13.416666666666666,3559955.914054057,0.0,2420986.998121009,0.0,2424852.408741089,0.0 
 04/14  19:00:00,12.416666666666666,3144964.4868978566,0.0,2420372.777258285,0.0,2424852.4087410785,0.0 
 04/14  20:00:00,12.0,3040689.388750377,0.0,2420372.777258285,0.0,2424852.408741089,0.0 
 04/14  21:00:00,12.0,2954384.0659765626,0.0,2420372.777258285,0.0,2424852.408741084,0.0 
 04/14  22:00:00,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  23:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  24:00:00,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  01:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  02:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  03:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  04:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  05:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  06:00:00,12.0,2988282.1361853058,0.0,2420372.7772582878,0.0,2424852.4087410836,0.0 
 04/15  07:00:00,12.583333333333334,3198480.446610324,0.0,2420372.777258285,0.0,2424852.408741089,0.0 
 04/15  08:00:00,13.0,3287565.103373505,0.0,2420372.777258285,0.0,2424852.4087410948,0.0 
 04/15  09:00:00,13.583333333333334,3518582.5368133785,0.0,2432568.2111391427,0.0,2424852.4087410836,0.0 
 04/15  10:00:00,14.583333333333334,3353961.4583550037,7359610.310869116,2281469.4182736806,5061630.8994980179,2424852.4087410864,5360137.143782877 
 04/15  11:00:00,15.583333333333334,3537084.86455734,21536964.83213627,2441383.5217284325,14930353.040307012,2424852.408741092,14897705.189693068 
 04/15  12:00:00,16.583333333333333,3099127.4493430585,30439907.739631624,2295441.2957059938,22505848.305577119,2424852.408741081,23739420.162476064 
 04/15  13:00:00,17.0,2954384.065976549,32077144.321852268,2449685.219928002,27382250.571083275,2424852.4087410878,27279968.626375975 
 04/15  14:00:00,17.0,2954384.06597656,29467475.643842706,2459968.3201025088,26406173.118906529,2500104.251290303,26977794.72021468 
 04/15  15:00:00,17.0,2954384.065976549,27973634.551518758,2849565.0153292554,27701727.25281114,2763553.6253843849,27574777.09071943 
 04/15  16:00:00,17.0,2954384.065976546,28501081.155982853,3054148.550756546,28268921.917978527,2988727.5807376888,28475825.82843127 
 04/15  17:00:00,15.833333333333334,2954384.065976553,16279073.577466343,2420372.777258304,14777577.619660914,2424852.4087410715,14893048.266318273 
 04/15  18:00:00,14.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  19:00:00,12.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  20:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  21:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  22:00:00,10.25,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  23:00:00,10.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  24:00:00,10.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  01:00:00,10.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  02:00:00,10.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  03:00:00,11.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  04:00:00,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  05:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  06:00:00,11.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  07:00:00,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  08:00:00,13.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  09:00:00,15.75,0.0,0.0,410326.0471306977,3882462.3858570756,0.0,0.0 
 04/16  10:00:00,17.0,0.0,0.0,806790.9257527671,7665815.269277195,0.0,0.0 
 04/16  11:00:00,17.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  12:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  13:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  14:00:00,18.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  15:00:00,18.416666666666669,0.0,0.0,1220311.3816164558,15248842.095081132,1223750.3767526295,15445286.76102228 
 04/16  16:00:00,18.0,1230993.360823562,12989077.132650758,1688361.5316130608,19789365.69476631,1687929.1216866743,20055425.390672577 
 04/16  17:00:00,17.416666666666669,1559258.2570431822,14794661.638217722,2079422.8989665367,21614459.707350106,2077969.7933921894,21851055.560668418 
 04/16  18:00:00,15.25,984794.6886588499,6449646.923482763,1225423.1293317965,6019354.5260913339,1224796.125339673,6058541.341781057 
 04/16  19:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  20:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  21:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  22:00:00,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  23:00:00,10.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  24:00:00,10.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/17  01:00:00,10.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/17  02:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/17  03:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/17  04:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/17  05:00:00,10.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/17  06:00:00,11.0,3137824.338395479,0.0,2420372.777258297,0.0,5368442.434236065,0.0 
 04/17  07:00:00,12.166666666666666,18007926.52010802,0.0,2446515.2234054037,0.0,2643092.4219716999,0.0 
 04/17  08:00:00,14.75,8150459.236980988,15695965.895197444,2778249.1775133416,7233958.123324086,2430240.8505053997,6422470.640582433 
 04/17  09:00:00,17.166666666666669,5825139.078152917,45324440.68088158,3011133.075587496,27479438.62094689,2479793.404869589,24527661.149275859 
 04/17  10:00:00,19.166666666666669,5338754.861516714,68093061.36985949,3112476.9105422475,44406191.38654865,2567742.597459656,40442416.066314388 
 04/17  11:00:00,20.583333333333333,5654521.913418027,83144326.05471578,3793589.2195607798,57946945.14212625,2881709.5297347775,52453804.54437709 
 04/17  12:00:00,21.583333333333333,5823352.689741775,91712288.43369776,2902398.9590249645,55757656.87718701,2715513.1762859958,55130444.765275727 
 04/17  13:00:00,20.25,6031964.501767777,80839173.70697615,3555426.4814745255,53413026.64900803,3140343.4394145065,51994156.572713498 
 04/17  14:00:00,18.416666666666669,5677560.9669151189,60250102.206925269,3445282.177826318,39996359.22988441,3200950.301762899,39633321.54642539 
 04/17  15:00:00,18.0,6048178.9907734659,59117275.678031418,4458371.90649079,42726378.03439414,3788356.702627245,41031647.89035243 
 04/17  16:00:00,15.666666666666666,7375716.5781964189,34803507.88299864,4627550.329517603,23493324.475464677,4057385.1243273599,22384468.666858253 
 04/17  17:00:00,12.833333333333334,14721740.674573772,0.0,2503886.9769844177,0.0,2436972.358829414,0.0 
 04/17  18:00:00,12.0,3428475.7850494545,0.0,2427229.410844512,0.0,2424852.408741089,0.0 
 04/17  19:00:00,12.0,2986899.5384995129,0.0,2420372.777258285,0.0,2424852.408741089,0.0 
 04/17  20:00:00,12.0,2954384.065976552,0.0,2420372.7772582795,0.0,2424852.408741089,0.0 
 04/17  21:00:00,12.0,2954384.065976571,0.0,2420372.777258285,0.0,2424852.408741089,0.0 
 04/17  22:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/17  23:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/17  24:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/18  01:00:00,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/18  02:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/18  03:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/18  04:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/18  05:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/18  06:00:00,11.583333333333334,2954593.818064276,0.0,2420372.777258285,0.0,2824601.8675455439,0.0 
 04/18  07:00:00,12.583333333333334,18170257.633568068,0.0,2420372.777258285,0.0,2424852.408741092,0.0 
 04/18  08:00:00,13.583333333333334,8545967.689029174,480983.5155278489,2914338.3308304,0.0,2497886.232540928,0.0 
 04/18  09:00:00,14.583333333333334,6653219.424975684,12862545.899623944,3496140.9363216238,6953367.895737812,2707501.5096966556,5670473.317303419 
 04/18  10:00:00,16.166666666666669,5952820.113566844,37455662.24424555,3358332.6111797515,23551322.992046887,2788140.298174847,21244269.775308733 
 04/18  11:00:00,17.0,6149732.207234783,52895033.53014351,3924345.267980613,35714007.27852912,3117841.730542575,32116959.99273379 
 04/18  12:00:00,17.0,6572459.607644657,49128793.24256082,3121442.9250984576,28495375.961829325,3003108.372105813,28408608.731213686 
 04/18  13:00:00,17.0,6795372.231295648,47956939.755556378,4603869.424631696,33325241.18657876,4308058.092183609,33417665.920583309 
 04/18  14:00:00,17.0,6313799.5043450989,48259142.691207017,4697847.526343122,35044106.19461569,5026464.286761781,37398117.81986491 
 04/18  15:00:00,16.416666666666669,6693974.516285701,41233058.4273404,5474024.36966596,31281039.362569915,5495020.047646677,32463583.696417855 
 04/18  16:00:00,16.0,8052813.877606116,37192819.0087345,5950954.355448365,26881994.59551597,5929337.533627032,27793897.994970427 
 04/18  17:00:00,15.416666666666666,8062573.065418589,25791094.891092138,3152761.015241945,13656702.119421518,3180972.3926777828,14008012.597338558 
 04/18  18:00:00,14.416666666666666,3614099.5644368778,4819531.298749985,2805558.4188629307,3687465.0516535488,2768061.243861778,3679089.226196664 
 04/18  19:00:00,13.416666666666666,3004865.655343865,0.0,2473810.719161542,0.0,2464381.6763154875,0.0 
 04/18  20:00:00,12.416666666666666,2954384.0659765645,0.0,2420372.777258285,0.0,2424852.408741089,0.0 
 04/18  21:00:00,12.583333333333334,2954384.065976551,0.0,2420372.777258285,0.0,2424852.408741089,0.0 
 04/18  22:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/18  23:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/18  24:00:00,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/19  01:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/19  02:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/19  03:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/19  04:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/19  05:00:00,10.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/19  06:00:00,10.0,4843588.964607047,841296.1714459772,5386507.178966394,0.0,8897265.08366519,0.0 
 04/19  07:00:00,11.166666666666666,18542207.18030099,0.0,2935593.923453011,0.0,4289405.099743419,0.0 
 04/19  08:00:00,13.166666666666666,10557431.526388314,603215.4352175482,4051054.5214532206,0.0,2959678.8927655254,0.0 
 04/19  09:00:00,15.166666666666666,7215813.086210753,21848804.06872767,4285047.070170978,13727581.286989697,3097317.3339252455,11436042.24055063 
 04/19  10:00:00,16.583333333333333,6387384.266815347,41792023.48333897,4044431.9764884926,28134115.794070275,3379049.1988060169,26287546.424421319 
 04/19  11:00:00,17.583333333333333,6385569.622349454,56516948.3142911,4494579.060674306,40030940.11437523,3714527.0792273806,37781014.317532759 
 04/19  12:00:00,18.0,6607234.168488571,62969320.220018569,3349458.4529884436,38371901.43488944,3395526.471040495,39672676.49320417 
 04/19  13:00:00,17.416666666666669,6895748.706427272,58089978.76821338,4845667.313040387,41051943.309272598,4792520.396406354,42268286.10155109 
 04/19  14:00:00,17.583333333333333,6437652.526979439,62505502.29109733,4948892.2976352809,46064639.88182081,5534017.758543262,50154657.14149128 
 04/19  15:00:00,17.416666666666669,6861663.782438484,63894777.101234998,5961958.671556976,49605789.94412902,6193937.388903543,52383514.580333348 
 04/19  16:00:00,17.583333333333333,8003251.570873188,71216599.42997764,6260373.238738975,52632542.50068258,6445670.526455239,55401648.78362412 
 04/19  17:00:00,16.833333333333333,7377465.960483103,56662787.38643991,3380522.8122497389,32339969.13623912,3472668.5049892507,33636495.43971975 
 04/19  18:00:00,14.833333333333334,3689337.4866050037,11897163.308616717,2828636.4330015915,9003502.879265009,2793816.9964442749,9003680.74839257 
 04/19  19:00:00,14.0,3037050.354237766,0.0,2490378.746702656,0.0,2476756.8047227009,0.0 
 04/19  20:00:00,13.416666666666666,2954384.0659765477,0.0,2420372.777258285,0.0,2424852.408741089,0.0 
 04/19  21:00:00,13.0,2954384.065976551,0.0,2420372.777258285,0.0,2424852.408741089,0.0 
 04/19  22:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/19  23:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/19  24:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  01:00:00,10.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  02:00:00,10.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  03:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  04:00:00,9.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  05:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  06:00:00,9.583333333333334,5665117.463050583,906818.37250093,6412961.265950394,0.0,10435911.940035025,0.0 
 04/20  07:00:00,11.75,18707183.13021953,0.0,2773748.577942107,0.0,3633553.000061075,0.0 
 04/20  08:00:00,14.166666666666666,9964948.14280474,11175552.178882916,4077562.734440597,4958313.763629153,2967088.422255448,3803077.7532357538 
 04/20  09:00:00,16.75,7015537.119697353,54141656.66872795,4306651.510391997,35655664.23711799,3111773.993435607,30427242.25839827 
 04/20  10:00:00,19.75,5899110.892826065,90455924.26769528,3930553.806095603,62793142.22904451,3290575.2014353817,59465931.69571041 
 04/20  11:00:00,21.0,5960971.160737338,105856831.95364923,4389336.363307383,76447092.65252179,3738256.6850511657,74008552.65089914 
 04/20  12:00:00,21.0,6160401.313865364,111820457.45745659,3444814.012316125,71766980.98841211,3553133.7910521205,75048173.35602337 
 04/20  13:00:00,20.416666666666669,6740733.800159315,108890381.32031977,4858292.442832655,77660864.00794618,4968399.11300732,81397876.96994181 
 04/20  14:00:00,19.416666666666669,6510333.826472195,97385393.03325531,5113317.39444857,72145151.43507988,5851231.034724394,79173241.12191086 
 04/20  15:00:00,19.0,6900867.1480229799,93738424.25585726,6149745.543444326,72928420.31800165,6531785.587773125,77821659.88757923 
 04/20  16:00:00,18.533333333333336,8085008.9204794359,88193957.62704942,6551438.169283765,65837969.459890168,6900507.251235241,70082289.76170679 
 04/20  17:00:00,17.5,7357426.394238338,67809986.33907652,3491912.961155077,39751382.90942838,3662720.570911077,41869091.76818084 
 04/20  18:00:00,17.0,3595937.040548643,39692355.99595682,2805171.570370688,30353187.364290123,2782030.3527222594,30607215.69293879 
 04/20  19:00:00,15.25,3033298.2566893447,15289595.534026383,2498046.2450960318,12576234.742046362,2485533.9131940768,12563810.5681683 
 04/20  20:00:00,14.0,2957260.904314941,0.0,2420372.777258268,0.0,2424852.4087410836,0.0 
 04/20  21:00:00,13.416666666666666,2954384.0659765417,0.0,2420372.77725829,0.0,2424852.408741084,0.0 
 04/20  22:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  23:00:00,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  24:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/21  01:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/21  02:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/21  03:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/21  04:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/21  05:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/21  06:00:00,12.583333333333334,3098808.3103876265,0.0,2420372.777258287,0.0,2424852.408741089,0.0 
 04/21  07:00:00,13.0,17678232.375839794,0.0,2420372.777258285,0.0,2424852.4087410967,0.0 
 04/21  08:00:00,14.166666666666666,8693148.11409307,9143145.053852614,3084577.0763025686,3705038.0498750938,2424852.4087410878,2933780.4491097514 
 04/21  09:00:00,16.166666666666669,6583072.61056138,38335975.162006888,3835441.0229768578,24480414.54821054,2692477.6138369345,20080444.822535594 
 04/21  10:00:00,17.583333333333333,6159117.425761425,53724348.269109617,4144215.01014477,37313434.55833213,3271088.2472843558,34154463.68470926 
 04/21  11:00:00,18.0,6456260.563411765,58856608.21170221,4557021.920963631,41711610.05720976,3706555.855017612,39303633.406984638 
 04/21  12:00:00,17.416666666666669,7028518.012564789,57173999.77323817,3558129.2139302098,34724504.807232979,3349835.512274534,34524645.314255859 
 04/21  13:00:00,17.0,7463307.704213978,55503671.96321729,5149062.736170545,38852265.52899953,4531521.49255849,37849302.93495655 
 04/21  14:00:00,17.0,6678157.147705722,50882084.483246158,4778534.7041385569,36295086.75308842,4696722.092572909,37237161.775509078 
 04/21  15:00:00,15.833333333333334,6613251.6157893449,31073931.967729894,4677967.375563772,22123815.52133897,4211895.892870951,21600630.074077555 
 04/21  16:00:00,14.416666666666666,7716178.52435253,8907939.35559129,4544772.580924802,5466296.541159859,3921991.0750848127,4927811.144609506 
 04/21  17:00:00,13.416666666666666,14267632.086285746,0.0,2592346.008665872,0.0,2440687.2517641808,0.0 
 04/21  18:00:00,13.0,3480185.7180523874,0.0,2420372.7772582795,0.0,2424852.408741089,0.0 
 04/21  19:00:00,13.0,3040821.0304637018,0.0,2420372.77725829,0.0,2424852.4087410948,0.0 
 04/21  20:00:00,13.0,2956752.852407114,0.0,2420372.777258285,0.0,2424852.408741089,0.0 
 04/21  21:00:00,13.0,2954384.065976543,0.0,2420372.777258285,0.0,2424852.408741089,0.0 
 04/21  22:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/21  23:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/21  24:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/22  01:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/22  02:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/22  03:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/22  04:00:00,12.708333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/22  05:00:00,12.208333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/22  06:00:00,12.0,2962589.293988204,0.0,2420372.7772582795,0.0,2424852.4087410864,0.0 
 04/22  07:00:00,12.583333333333334,3107264.765880746,0.0,2420372.777258285,0.0,2424852.4087410836,0.0 
 04/22  08:00:00,13.0,3210264.932416237,0.0,2420372.777258285,0.0,2424852.408741089,0.0 
 04/22  09:00:00,13.0,3464568.260931258,0.0,2420372.777258285,0.0,2424852.408741094,0.0 
 04/22  10:00:00,13.0,3349747.728330222,0.0,2262687.155176403,0.0,2424852.408741089,0.0 
 04/22  11:00:00,13.583333333333334,3559865.422946244,0.0,2420372.777258285,0.0,2424852.408741089,0.0 
 04/22  12:00:00,14.0,3110760.0677048179,0.0,2262687.155176398,0.0,2424852.4087410836,0.0 
 04/22  13:00:00,15.166666666666666,2954384.0659765515,12700271.642491375,2420372.777258282,10864424.336846855,2424852.408741089,10907418.05562417 
 04/22  14:00:00,16.0,2954384.065976546,20339181.019507156,2265591.1760748994,17420220.33781531,2424852.408741084,18626657.778025204 
 04/22  15:00:00,16.583333333333333,2954384.065976545,25359241.600793169,2518577.663471397,24413731.41923377,2457388.510587564,24047979.706829259 
 04/22  16:00:00,16.416666666666669,2954384.065976553,24875611.463015558,2802585.744213961,24823264.349390158,2718969.7689644757,24570654.979606429 
 04/22  17:00:00,15.416666666666666,2954384.0659765338,14077442.409456727,2420372.7772582846,12870331.59062789,2424852.408741089,12928981.771707109 
 04/22  18:00:00,13.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/22  19:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/22  20:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/22  21:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/22  22:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/22  23:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/22  24:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  01:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  02:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  03:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  04:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  05:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  06:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  07:00:00,13.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  08:00:00,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  09:00:00,15.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  10:00:00,16.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  11:00:00,17.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  12:00:00,18.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  13:00:00,19.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  14:00:00,19.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  15:00:00,18.416666666666669,0.0,0.0,1222948.7477848298,18218463.879153454,1228584.197098319,18420741.564913945 
 04/23  16:00:00,17.416666666666669,820662.2405490388,8406512.005504732,1669113.578122692,21235704.49698825,1675336.9237928114,21460590.62366183 
 04/23  17:00:00,16.416666666666669,1805456.929207887,15360314.921566733,2076148.6562032249,19978316.6378388,2078184.6787528345,20084208.96900864 
 04/23  18:00:00,15.416666666666666,0.0,0.0,1224054.7872098829,7637786.125738457,1225901.4728616528,7656482.849165231 
 04/23  19:00:00,14.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  20:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  21:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  22:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  23:00:00,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23  24:00:00,13.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/24  01:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 04/24  02:00:00,13.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 04/24  03:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/24  04:00:00,13.883333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 04/24  05:00:00,13.741666666666668,0.0,0.0,0.0,0.0,0.0,0.0 
 04/24  06:00:00,13.875,3123327.286816186,0.0,2420372.777258285,0.0,2424852.4087410948,0.0 
 04/24  07:00:00,14.0,14513488.612465727,0.0,2493295.503231112,0.0,2441081.2832515456,0.0 
 04/24  08:00:00,15.166666666666666,8543910.044281008,31950966.52812648,3437342.994261902,15747990.775550994,2806458.571237826,13570936.993808665 
 04/24  09:00:00,17.166666666666669,6396842.365546007,62602074.67942269,3993396.227016248,41643713.87996595,3083718.5223926135,36677055.15260965 
